parcel_id,census_block_id,GQ
832145,6957,5
832147,6957,2
832148,6957,1
832166,6957,1
833395,9217,15
833396,9217,2
833597,11179,1
833613,11180,3
833623,11180,4
834294,11235,1
835057,11276,3
835625,11307,1
835627,11307,1
835629,11307,1
835631,11307,1
835689,11307,1
835694,11307,1
835698,11307,2
836993,11382,1
836994,11382,1
837071,5651,1
837313,1225,1
837575,9953,2
837577,9953,1
837579,9953,1
837978,11427,1
837982,11427,1
837993,11427,1
837996,11427,1
838002,11427,1
838054,11430,1
838064,11430,1
838072,11430,2
839195,11503,2
839623,11520,2
839634,11520,1
839641,11520,1
839646,11520,2
839649,11520,1
839656,11520,1
839666,339,1
839676,11520,3
839678,339,1
839681,339,1
839709,339,1
839744,339,1
839752,11520,1
839794,339,1
839808,339,1
839895,339,1
839899,339,1
840330,11563,3
840821,11235,6
841212,11622,2
841226,11621,1
841266,11631,2
841283,11622,2
842508,3248,5
844449,8367,4
844672,11809,1
844674,11809,1
844681,11809,1
844682,11809,1
844685,11809,1
844686,11809,1
844688,11809,1
844693,11809,1
844695,11809,1
844705,951,2
844709,951,1
844712,951,1
844713,951,1
845311,11854,1
845312,11854,1
845389,11854,1
845392,11854,1
845393,11854,1
845729,11882,1
845794,11882,1
845808,11882,3
846127,11899,3
846128,11899,2
846129,11899,2
846130,11899,2
846131,11899,2
846132,11899,3
846133,11899,3
846134,11899,12
847012,11938,1
847020,11938,1
847024,11938,1
847025,11938,1
847028,11938,1
847029,11938,1
847688,11975,1
847689,11975,1
847690,11975,1
847691,11975,1
847692,11975,1
847693,11975,1
847694,11975,1
847695,11975,1
847696,11975,1
847697,11975,1
847698,11975,1
848010,7089,2
849066,5656,1
849068,5656,1
849471,3267,1
849753,8144,2
849759,10565,2
849838,12067,1
849851,12067,2
850513,12127,2
850517,12127,1
850565,12137,39
851382,12196,1
851752,9999,1
851764,3267,1
852227,1487,1
852230,1487,1
852554,12282,1
852562,12282,1
852569,12282,1
852570,12282,1
853421,4312,1
853582,12341,1
853583,12341,1
854395,4527,1
854402,4527,2
855425,12441,2
856638,5608,2
856640,5608,2
856644,5608,1
856654,5608,2
856672,5608,1
857505,12598,1
857506,12598,1
857513,12598,1
857517,12598,1
857535,12599,3
857540,12599,3
857543,12599,3
857554,12598,1
857562,12598,1
857563,12598,1
857843,12614,1
857846,12614,1
858515,3079,1
858521,3079,1
859661,9013,1
860782,427,1
860783,427,1
860786,427,1
860793,427,1
861371,12780,2
861938,480,1
862089,6925,1
862091,6925,1
862111,6925,2
862217,12046,1
862225,12046,1
863280,12519,1
863641,12938,1
864410,4527,1
864457,13009,1
864461,13009,1
864478,13009,1
864550,13009,1
864565,13009,1
865747,2914,1
866173,4634,1
866818,13138,3
866819,13138,4
866820,13138,5
866821,13138,1
866822,13138,1
866823,13138,1
866824,13138,2
866825,13138,9
866826,13138,2
866988,6086,1
866989,6086,1
866990,6086,1
866991,6086,1
866992,6086,1
866993,6086,1
867010,13156,2
867011,13156,2
867012,13156,2
867013,13156,2
867014,13156,2
867015,13156,2
867016,6086,1
867024,6086,1
867025,6086,1
867026,6086,1
867112,13161,1
867116,13161,1
867121,13161,1
867196,1842,1
867255,13165,1
867263,13165,1
867270,13165,1
867273,13165,1
867289,13165,1
867580,13165,4
867898,13189,1
867917,13189,2
867920,13189,2
868237,13197,1
868244,13197,1
868245,13197,3
868246,13197,1
868249,13197,1
868251,13197,1
868253,13197,1
868254,13197,1
868256,13197,1
868261,13198,1
868269,13198,1
868285,13198,1
868509,13205,1
868511,13205,1
868515,13205,1
868518,13205,1
868519,13205,1
868537,13205,1
868541,13205,1
868613,13207,2
868626,13207,1
868632,13207,1
868633,13207,1
871078,13318,1
871079,13318,1
871080,13318,1
871081,13318,1
871082,13318,1
871083,13318,1
871084,13318,1
871085,13318,1
871087,13318,1
871088,13318,1
871089,13318,1
871090,13318,1
871091,13318,1
871092,13318,1
871094,13318,1
871095,13318,1
871096,13318,1
871097,13318,1
871098,13318,1
871615,10604,1
871617,10604,1
871620,10604,1
871623,10604,1
871624,10604,1
872323,13376,1
872343,13376,1
872344,13376,2
872346,13376,1
873803,13475,2
873815,13475,1
873854,13475,2
873856,13475,1
873897,13475,1
874774,13540,1
874775,13540,2
876594,5385,1
877073,11622,1
877074,11622,1
877267,13669,1
877369,13669,1
877381,11631,1
877414,11631,1
877421,11631,1
877428,11622,2
877430,11622,1
877437,11622,1
877438,11622,1
877440,11622,1
877453,13669,1
877457,13669,1
877575,13679,1
877578,13679,1
877580,13679,2
877581,13679,1
878271,13702,1
878272,13702,1
878281,13702,2
878283,13702,1
878437,10760,2
878977,13745,2
879312,13754,1
879324,13754,1
879332,13754,1
879874,12620,1
879876,12620,1
880755,6095,1
880870,13807,1
880913,13811,1
880914,13811,1
880915,13811,1
880916,13811,1
880917,13811,1
880918,13811,1
880919,13811,1
880920,13811,1
880921,13811,1
880922,13811,1
880923,13811,1
880924,13811,1
883422,332,1
883533,13885,1
883538,13885,1
883540,13885,3
883922,13917,1
885593,13475,1
886186,14039,1
886323,13917,1
886493,12598,4
886494,12598,4
886538,12598,2
886548,12598,5
886776,7135,1
886815,14093,1
886821,14093,1
886925,4527,1
887087,3262,1
887112,3262,1
887116,14097,1
887119,14097,1
887145,3262,1
887699,9036,1
887762,14126,1
887765,14126,3
887771,14126,1
887784,9036,2
887791,9036,1
888039,2005,1
888053,9249,2
888055,9249,1
888059,9249,1
888083,9249,1
888113,14142,1
888116,14142,1
888120,14142,1
888514,3413,1
889245,6868,1
889312,6868,1
889331,6868,1
889533,11497,1
889537,11497,1
889561,11497,1
889563,11497,1
890754,14339,1
890755,14339,5
890782,14339,1
890841,14339,1
890928,14339,1
890943,14339,1
890944,14339,3
891099,12189,1
891110,12189,1
891322,9380,1
891368,952,2
891374,952,1
892383,11554,1
892386,11554,1
892395,11554,1
892397,11554,1
893027,13616,1
893034,13616,1
893040,13616,1
893537,14483,1
893554,14483,1
895597,14584,1
895624,14588,1
895627,14588,2
895630,14588,1
895631,14589,2
895648,14593,1
895649,14593,1
895650,14593,1
895654,2526,2
895660,2527,2
895985,14613,1
895987,14613,1
895993,14613,1
895994,14613,1
896006,14613,1
896008,14613,1
896012,14613,1
896532,14626,9
896533,14626,16
896535,14626,6
896536,14626,20
896537,14626,3
896538,14626,3
896539,14626,9
896902,14640,1
896910,14640,1
896920,14640,1
896922,14640,1
896925,14640,1
896926,14640,1
896973,14646,6
896974,14646,1
897029,14657,1
897034,14657,2
897037,14657,1
897172,14667,1
897427,14686,1
897428,14686,1
897429,14686,1
897431,14686,1
897432,14686,1
897433,14686,1
897438,14686,1
897439,14686,1
898775,4264,9
899231,14745,1
899235,14745,1
899270,4731,1
899330,14745,1
899338,14745,1
899339,14745,1
899740,13669,1
899742,13669,2
899747,13669,1
899881,4574,1
900291,1412,2
901171,5465,1
901175,5465,1
901183,5465,1
901196,8320,1
901961,4978,2
901988,11497,2
902009,4978,2
902011,4978,1
902028,4978,1
902046,4978,1
902067,4978,3
902079,4978,1
902110,4978,1
902181,14865,1
902191,14865,1
902211,5590,1
902316,5590,1
902332,14865,1
902837,14920,1
903022,14920,1
903023,14920,1
903024,14920,1
905602,15108,1
905626,4264,1
907075,15155,1
907090,15155,1
907970,10469,1
908095,15197,1
908159,15197,1
909416,15245,1
910186,2914,1
910195,15274,2
910619,929,1
910621,929,1
910625,929,1
911680,15367,2
911703,15367,1
911706,15367,12
911855,15367,1
911856,15367,1
911857,15367,1
911858,15367,1
911859,15367,1
911860,15367,1
911861,15367,1
911862,15367,5
911863,15367,1
912731,7824,1
913303,7495,1
913315,7495,2
913432,7495,1
913433,7495,2
913584,14139,1
913588,14139,2
913728,14139,1
913741,14139,1
913760,14139,1
913812,11307,1
913851,11307,1
913852,11307,1
913854,14139,1
913962,11307,1
915233,15582,1
915483,4287,2
915484,4287,1
915499,4287,1
915501,4287,1
915502,4287,1
915505,4287,1
916062,2411,1
916065,2411,2
916171,15632,2
916174,15632,2
916180,15632,3
916184,15632,1
916721,13009,1
916723,13009,1
916799,15655,1
916804,15655,1
917020,15662,2
918859,7824,2
918860,7824,1
918894,7824,1
918920,7824,1
919109,13475,4
919110,13475,4
919121,13475,1
919123,13475,1
920810,15853,2
920812,15853,1
920816,15853,2
921117,2206,1
922085,2933,1
922089,2933,1
922095,2933,1
922575,15938,1
922579,15938,1
922673,15948,1
922683,15948,1
923096,4721,1
923104,4721,1
923107,4721,1
923113,4721,1
923141,1305,1
923242,2775,1
923246,2775,1
923251,2775,1
923262,4310,1
924669,10754,3
924797,16066,2
924811,16066,1
924891,16066,1
924960,16066,1
924975,16066,1
925007,16066,1
926024,16132,1
926025,16132,1
926026,16132,1
926027,16132,1
926028,16132,1
926038,16132,1
926039,16132,1
926040,16132,1
928023,16214,1
928027,16214,1
928227,16214,1
928230,16214,1
928231,16214,1
928237,16214,1
928242,16214,1
928356,16221,2
928420,16221,1
928426,16221,1
928431,16221,1
928432,16221,1
928433,16221,1
929309,3900,1
929310,3900,1
929311,3900,1
929312,3900,1
929313,3900,1
929314,3900,1
929315,3900,1
929316,3900,1
929449,16256,1
929470,16256,1
929478,16256,1
929482,16256,2
929505,16256,1
929507,16256,1
930581,9987,1
930590,9987,1
930651,15989,1
930717,15989,1
930728,15989,1
931059,16305,3
931060,16305,1
931061,16305,1
931062,16305,2
931063,16305,2
931131,16305,2
931158,16305,1
931499,4175,1
931533,1003,2
931656,4175,1
931658,4175,1
931665,1003,1
931978,12388,1
931979,12388,1
931982,12388,1
932003,12388,1
932012,12388,1
932584,1487,2
932585,1487,1
932589,1487,3
932631,1487,1
932634,1487,1
932646,1487,1
932687,1487,1
933436,16440,1
933437,16440,1
933438,16440,1
933439,16440,1
933440,16440,1
933541,16445,2
933545,16445,1
933547,16445,1
933552,16445,1
933554,16445,1
933556,16445,1
933557,16445,1
933560,16445,1
933982,12127,1
934333,16464,1
934339,16464,1
934341,16464,1
934344,16464,1
934620,8069,1
934636,8070,1
934638,8070,1
934655,8070,1
934659,8070,1
935971,11882,1
936242,9949,1
936254,9949,1
936267,9949,1
936825,16536,1
936826,16536,4
937715,4322,1
937812,16560,1
937815,16560,1
937821,16560,1
937823,16560,1
937828,16560,1
937830,16560,1
937841,16560,2
937846,16560,2
937871,16560,1
937874,16560,1
937879,16560,1
937909,16562,1
937923,16562,1
938328,16572,2
938355,16573,1
938389,16574,1
938417,16573,1
938909,13917,1
938914,13917,1
938927,7133,1
939294,3580,1
939303,3580,1
939315,3580,1
939345,16598,1
939350,16598,1
939352,16598,2
939356,16598,1
939362,16598,1
939543,16603,2
939546,16603,1
939551,16603,1
940536,16634,1
940542,16634,1
940545,16634,1
940546,16634,1
940550,16634,1
940558,16634,2
941679,16668,1
941680,16668,1
941683,16668,1
941685,16668,2
941690,16668,1
941691,16668,1
941771,9410,1
942957,1572,2
943113,9987,1
943114,9987,1
943123,9988,1
943126,9987,1
944072,16825,2
944318,10168,1
945327,16867,1
945331,16867,1
945332,16867,1
945333,16867,1
945334,16867,1
945335,16867,1
945336,16867,1
945341,16867,1
945342,16867,1
945343,16867,1
945346,16867,1
945349,16867,1
945351,16867,1
945352,16867,1
945353,16867,1
945924,16899,1
945934,16899,2
946118,16908,1
946123,16908,1
946135,16908,1
946138,16908,2
948281,7458,1
948285,7458,1
948286,7458,1
948287,7458,1
948307,7458,1
948324,7458,1
948355,7458,1
948356,7458,3
948392,7458,1
948399,7458,1
948686,12266,1
948690,12266,1
948705,12266,1
948762,12266,1
948807,17022,1
948811,12266,1
948864,17022,1
948869,17022,2
948878,17022,1
948879,17022,1
948882,17022,1
948883,17022,1
948894,17022,1
948930,2775,1
948934,2775,1
948947,2775,1
949083,2775,1
949131,9949,1
949137,2775,1
949177,9949,1
949222,2775,1
949240,2775,1
949245,2775,1
949313,12388,1
949406,2295,1
949941,17046,1
949942,17046,1
949962,17046,1
949994,17046,1
950000,17046,1
950004,17046,1
950046,17046,1
950047,17046,1
950049,17046,1
950054,17046,1
950244,17056,1
950252,17056,1
950258,17056,1
950262,17056,1
950598,17068,1
950605,17068,1
950609,17068,1
950977,17083,1
950988,17083,1
950991,17083,1
951106,17089,1
951107,17089,1
951108,17089,1
951109,17089,1
951110,17089,2
951111,17089,1
951112,17089,1
951113,17089,2
951114,17089,1
951116,17089,1
951117,17089,1
951118,17089,1
951119,17089,1
951120,17089,1
951121,17089,1
951122,17089,1
951123,17089,1
951124,17089,1
951125,17089,1
951126,17089,1
951127,17089,1
951128,17089,1
951129,17089,2
951131,17089,1
951132,17089,3
951133,17089,1
951136,17089,1
951137,17089,1
951138,17089,1
951759,17120,3
951761,17120,1
951762,17120,2
951771,17120,1
953782,11631,1
954487,9148,1
955059,12614,1
955061,12614,1
955063,12614,1
955065,12614,1
955117,12614,1
956259,14780,1
956263,14780,2
956264,14780,1
956287,14780,1
956679,12598,2
957557,17346,3
957564,17346,1
957566,17346,1
957582,17346,1
958257,4634,1
958274,4634,1
958280,4634,1
958290,4634,1
958333,4634,1
958335,4634,2
958337,4634,1
958352,4634,1
958362,4634,1
958840,17420,1
958846,17420,1
959005,17420,1
959093,4574,1
959238,4574,1
959706,9380,1
960614,17507,1
960621,17507,1
960633,17507,1
960650,17507,2
960660,17507,1
961988,17538,2
962329,17555,1
962355,17555,1
962459,17564,1
962461,17564,2
962467,17564,1
962468,17564,1
962973,17580,1
962977,17580,2
962978,17580,2
962980,17580,1
962985,17580,1
962989,17580,2
962993,17581,2
963024,17580,2
963026,17580,1
963030,17580,1
963031,17580,1
963032,17580,2
963035,17580,1
963043,17581,2
963048,17581,1
963051,17581,1
963052,17581,1
963315,984,1
963325,984,1
963400,17589,1
963401,17589,1
963413,17589,1
963414,17589,1
963434,17589,1
963435,17589,1
963436,17589,1
963437,17589,1
963589,17596,1
963602,17596,1
963676,17598,2
963678,17598,1
963680,17598,1
963687,17598,1
963691,17598,1
963693,17598,1
963697,17598,1
964734,6372,1
964817,3900,1
964818,3900,1
964819,3900,1
964820,3900,1
964821,3900,1
964822,3900,1
964823,3900,1
964824,3900,1
964825,3900,1
964826,3900,1
964936,17083,1
964980,17083,1
965501,1123,1
965529,1123,2
965530,1123,1
965532,1123,3
965538,1123,3
965683,17701,1
965687,17701,1
965688,17701,2
965693,17701,2
966087,13475,1
967193,11179,1
967194,11179,1
967195,11179,2
967196,11179,1
967197,11179,1
967198,11179,1
967515,7188,1
968509,2312,2
970333,6006,1
970341,6006,1
970469,10610,1
970479,10610,2
970495,10610,2
971403,2350,1
971412,2350,1
972794,17953,11
972795,17953,2
972796,17953,5
972797,17953,8
972798,17953,5
972799,17953,2
973001,4527,1
973064,4527,1
973235,17662,1
973236,17662,2
973239,17662,2
973242,17662,2
973268,17662,1
973271,17662,1
973286,17662,1
974714,18065,1
977692,18195,1
977693,18195,1
977713,18195,1
977716,18195,1
978719,18207,1
978721,18207,1
978814,4731,1
978932,7742,1
978949,7742,1
980864,3025,1
980887,3025,1
981891,18350,1
981903,18350,1
981904,18350,1
981905,18350,2
982037,18357,1
982038,18357,1
982040,18357,1
984393,10469,1
987273,18488,1
987274,18488,1
987275,18488,1
987276,18488,1
987277,18488,1
987278,18488,1
987279,18488,1
987280,18488,1
987281,18488,3
987447,6117,1
987448,6117,1
987459,6117,1
987466,6117,1
989115,2413,2
989320,18560,1
989323,18560,1
989330,18560,1
989346,18560,1
989628,18571,9
989630,18571,3
989631,18571,5
989633,18571,3
989634,18571,6
989697,11503,1
989698,11503,1
989699,11503,1
989701,18573,1
989704,18573,1
989706,18573,1
989708,18573,1
989709,18573,1
989773,11503,1
989774,11503,1
989780,11503,1
989784,18573,1
989791,18573,1
989947,18578,2
990019,18578,1
990022,18578,1
990024,18578,1
990025,18578,1
990027,18578,1
990029,18578,1
990035,18578,1
990037,18578,1
990145,18584,3
990146,18584,5
990903,10565,1
991155,10565,1
991166,10565,1
991168,10565,1
991314,9366,1
991315,9366,2
991319,9366,2
991320,9366,1
992778,3188,1
993565,18689,1
993603,18689,1
993609,18689,1
993619,18689,1
993764,11276,1
993768,11276,1
993771,11276,1
993797,11276,1
993800,11276,1
993804,11276,1
993848,18695,1
993876,18696,2
993880,18696,1
993881,18696,1
993882,18696,1
993883,18696,2
993887,18696,1
993888,18696,1
993893,18696,1
993894,18696,1
993895,18696,1
993896,18696,1
993957,18699,1
993960,18699,1
993966,18699,1
993974,18699,1
993997,16221,1
994000,16221,1
994002,16221,1
994036,9970,1
994076,18695,1
994080,18695,1
994086,18695,4
994094,18702,1
994241,18702,3
994662,18715,1
994664,18715,1
994665,18715,1
994666,18715,1
994679,18715,1
994826,1780,1
994830,1780,1
995065,1780,1
997304,4386,1
997660,4904,1
997661,4904,1
1000282,11520,1
1000286,11520,6
1000287,11520,1
1000298,11520,1
1001325,11180,1
1001330,11180,2
1001343,19027,1
1001344,19027,1
1001345,19027,1
1001352,19027,1
1001353,19027,1
1001360,19027,1
1001786,19047,1
1001799,19047,1
1001803,19047,2
1001807,19047,1
1001824,1731,1
1001839,1731,1
1001853,1731,1
1001866,19047,1
1001867,19047,1
1001877,19047,1
1001879,19047,1
1001881,19047,1
1001905,19047,1
1001916,1731,1
1001931,1731,1
1002063,19055,1
1002067,19055,1
1002069,19055,2
1002188,19060,1
1002430,8430,1
1002941,1731,1
1002960,19047,1
1002977,19060,1
1002984,19060,1
1003310,19089,1
1003314,19089,1
1003316,19089,1
1003321,19089,1
1003326,19089,1
1003372,19092,1
1003373,19092,1
1003379,19092,1
1003559,19101,1
1003560,19101,1
1003561,19101,1
1003562,19101,1
1003563,19101,1
1003564,19101,1
1003600,19104,1
1003606,19104,1
1003607,19104,1
1003609,19104,1
1003617,19104,1
1003622,10212,1
1003729,3334,1
1003731,3334,1
1003930,19115,5
1003935,19115,1
1003954,19115,1
1003960,19115,1
1003998,19120,1
1004010,19120,1
1004017,19121,1
1004025,19120,1
1004029,19121,1
1004035,19121,1
1004036,19121,1
1004037,19121,1
1004044,19121,2
1004045,19121,1
1004048,19121,1
1004056,19121,1
1004058,19121,1
1005175,19147,1
1005178,19147,1
1005179,19147,1
1005182,19147,1
1005190,19147,1
1005201,19147,1
1005204,19147,1
1005223,19149,1
1005224,19149,1
1005225,19149,1
1005226,19149,1
1005227,19149,1
1005228,19149,1
1005229,19149,1
1005393,19158,2
1005506,19158,4
1005545,17596,1
1005611,6095,1
1005997,3964,1
1006000,3964,1
1006003,3964,1
1006004,3964,1
1006005,3964,1
1006039,19174,1
1006040,19174,1
1006046,19174,1
1006054,19174,1
1006180,19147,1
1007038,19191,1
1007039,19191,1
1007040,19191,2
1007048,19191,1
1007127,984,1
1007150,984,1
1007195,984,1
1007936,19223,1
1007938,19223,1
1007939,19223,1
1007940,19223,1
1007941,19223,1
1008508,19246,1
1008514,19246,1
1008522,19246,2
1008547,748,2
1008632,19253,1
1008636,19253,1
1008643,19253,1
1008650,19253,1
1008735,19259,1
1008737,19259,1
1008849,19263,1
1008851,19263,1
1008852,19263,1
1008853,19263,1
1008855,19263,1
1008861,19264,1
1008862,19264,1
1008863,19264,1
1008865,19264,1
1008872,19259,1
1008873,19259,1
1008875,19259,2
1008877,19259,1
1008879,19259,1
1008972,19264,1
1008974,19264,1
1008975,19264,2
1008997,19273,1
1008998,19273,1
1009002,19273,1
1009005,19273,1
1009009,19273,1
1009096,19276,1
1009097,19276,1
1009098,19276,1
1009099,19276,1
1009100,19276,1
1009101,19276,1
1009102,19276,1
1009103,19276,1
1009104,19276,1
1009105,19276,1
1009106,19276,1
1009107,19276,1
1009108,19276,1
1009170,19264,1
1009261,19283,1
1009262,19283,1
1009270,19283,2
1009276,19283,1
1009282,19283,1
1009443,19290,1
1009447,19290,2
1009454,19290,1
1009455,19290,1
1009457,19290,1
1009458,19290,1
1009466,19290,1
1009467,19290,1
1009473,19290,1
1009484,19292,1
1009491,19276,1
1009492,19276,1
1009493,19276,1
1009494,19276,1
1009495,19276,1
1009496,19276,1
1009497,19276,1
1009498,19276,1
1009499,19276,1
1009500,19276,1
1009501,19276,1
1009502,19276,1
1009503,19276,1
1009504,19276,1
1009505,19276,1
1009506,19276,1
1009507,19276,1
1009508,19276,1
1009509,19276,1
1009510,19276,1
1009511,19276,1
1009520,18065,1
1009526,18065,1
1009536,18065,1
1009539,18065,1
1009586,19292,1
1009587,19292,1
1009592,19292,1
1009608,19292,1
1009746,19299,1
1009748,19299,1
1009750,19299,1
1009751,19299,2
1009772,19300,2
1009830,13540,3
1009850,19300,1
1009852,19300,1
1009860,19300,1
1009861,19300,1
1010143,19263,1
1010144,19263,1
1010145,19263,1
1010146,19263,1
1010149,19263,1
1010154,18065,1
1010158,19308,1
1010161,19308,1
1010166,19308,2
1010171,19308,2
1010173,19308,1
1010213,18063,1
1010236,18063,1
1010609,13540,1
1010611,13540,1
1010655,13540,1
1010656,13540,1
1010661,13540,2
1010674,19299,1
1010675,19299,1
1010677,19299,1
1010682,19299,2
1010683,19299,1
1010687,19300,1
1010933,9834,1
1011799,2034,1
1013630,19396,1
1013631,19396,1
1013637,19396,1
1013641,19396,1
1014535,19433,1
1014554,19433,1
1015131,19450,1
1015133,19450,1
1015135,19450,1
1015139,19450,1
1015143,19450,1
1015153,19450,1
1016671,19546,2
1016672,19546,7
1016673,19546,7
1016677,19546,20
1016678,19546,4
1016990,19569,7
1017301,6514,7
1017302,6514,7
1017303,6514,9
1017304,6514,7
1017305,6514,7
1017306,6514,7
1017307,6514,7
1017308,6514,7
1017309,6514,7
1017310,6514,8
1017311,6514,7
1017312,6514,7
1017313,6514,8
1017314,6514,6
1017315,6514,9
1017316,6514,9
1017317,6514,7
1017318,6514,7
1017319,6514,12
1017320,6514,11
1017321,6514,7
1017322,6514,7
1017323,6514,6
1017324,6514,6
1017325,6514,7
1017326,6514,7
1017327,6514,7
1017328,6514,7
1017329,6514,6
1017330,6514,7
1017331,6514,6
1017332,6514,6
1018582,1842,1
1021126,744,1
1022164,1225,1
1022168,1225,1
1022170,1225,1
1022177,1225,1
1022178,1225,1
1022181,1225,1
1022615,19755,1
1022716,19756,1
1022729,19756,1
1023925,10756,24
1024347,19811,1
1024348,19811,1
1024355,19811,1
1024359,19811,1
1024364,19811,1
1024369,19811,1
1024377,19811,1
1024379,19811,1
1024497,12196,1
1024573,4904,1
1025800,1228,1
1025931,1572,1
1025932,1572,1
1026307,2206,1
1026475,7264,1
1026476,7264,1
1026477,7264,1
1026478,7264,1
1026479,7264,1
1026480,7264,1
1027919,6426,1
1027924,6426,1
1027934,6426,2
1027937,6426,1
1027953,6426,1
1028858,6995,1
1028919,19960,1
1028921,19960,1
1028922,19960,1
1030575,17701,1
1031550,8144,1
1031552,8144,1
1031553,8144,1
1031625,17538,1
1031654,20047,1
1031655,20047,1
1032722,10448,1
1032723,10448,1
1032725,10448,1
1032988,13132,2
1034218,20135,1
1034234,1212,1
1034598,7125,1
1034601,7125,1
1034602,7125,1
1034608,7125,1
1035233,3929,1
1035238,5967,1
1035240,20170,1
1035242,20170,1
1035243,20170,1
1035245,20170,1
1035246,20170,1
1035563,20181,1
1035570,20181,1
1035575,20181,1
1035618,20184,1
1035622,20184,1
1035626,20184,1
1035631,20184,2
1036133,20197,1
1036136,20197,1
1036140,20197,1
1037683,10168,1
1037684,10168,1
1037959,20264,1
1037960,20264,1
1037961,20264,1
1037962,20264,1
1037963,20264,1
1037964,20264,1
1037965,20264,1
1038302,8451,1
1038306,8451,1
1038309,8451,1
1038311,8451,1
1039940,20340,1
1041180,20377,1
1041188,20379,1
1041202,20379,1
1041211,20379,1
1041525,11087,2
1041544,20397,1
1041550,20397,3
1042435,1003,1
1042449,1003,1
1042994,10468,1
1042995,10468,1
1042996,10468,1
1043276,20438,1
1043279,20438,1
1043280,20438,1
1043281,20438,2
1043286,20438,1
1043287,20438,1
1043289,20438,2
1043293,20438,1
1043297,20438,1
1044986,20500,3
1044987,20500,4
1044988,20500,3
1044989,20500,3
1044990,20500,3
1044991,20500,5
1044992,20500,4
1044993,20500,3
1044994,20500,3
1044995,20500,3
1044996,20500,7
1044997,20500,2
1044998,20500,3
1044999,20500,3
1045000,20500,3
1045001,20500,9
1045002,20500,15
1045003,20500,2
1045004,20500,1
1045005,20500,3
1045413,12097,1
1045494,12097,1
1045498,12097,1
1045535,12097,1
1045544,12097,1
1045546,12097,1
1045558,12097,1
1046503,20543,1
1046504,20543,1
1046505,20543,1
1046506,20543,1
1046508,20543,1
1046512,20543,1
1046513,20543,1
1046514,20543,1
1046515,20543,1
1047668,8745,1
1047675,8745,2
1049659,20629,1
1049660,20629,1
1049661,20629,1
1049672,20629,1
1049685,20629,2
1049686,20629,1
1050234,9746,1
1052343,20695,1
1052380,20702,35
1052381,20702,17
1052382,20702,17
1052384,20702,19
1052385,20702,15
1052407,20706,1
1052408,20706,1
1052415,20709,7
1052416,20709,9
1052527,20732,1
1052528,20732,2
1052529,20732,3
1052530,20732,1
1053101,20760,1
1053102,20760,1
1053103,20760,1
1053462,20785,1
1053475,20785,1
1053478,20785,2
1053488,20785,3
1053533,20788,1
1053538,20788,1
1053546,20788,1
1053605,20785,1
1053639,20794,1
1053644,20794,1
1053645,20794,2
1053646,20794,1
1053647,20794,1
1053650,20794,1
1057197,20983,24
1057198,20983,20
1057199,20983,22
1057675,12780,2
1057676,12780,1
1057686,12780,1
1057720,21017,2
1057721,21017,1
1057723,21017,1
1057725,21017,1
1057733,21017,1
1057738,21017,1
1058163,21027,1
1058177,21027,1
1058180,21027,1
1058188,21027,1
1058213,21027,1
1058215,21027,1
1058218,21027,1
1058223,21027,1
1058228,21027,1
1058405,21030,1
1058429,21030,1
1058430,21030,1
1058434,21030,1
1058438,21030,1
1058446,21030,1
1058452,21030,1
1058985,2933,1
1058995,2933,1
1058996,2933,1
1061022,11503,1
1061024,11503,1
1061031,11503,1
1061034,11503,1
1061332,15245,1
1062384,21144,5
1062386,21144,3
1062440,2682,1
1062441,2682,1
1062442,2682,1
1062443,2682,1
1066461,53,1
1067188,3533,4
1067279,3533,4
1067758,21343,1
1067759,21343,1
1067760,21343,1
1067761,21343,1
1067762,21343,1
1067763,21343,1
1067764,21343,1
1067765,21343,1
1067766,21343,1
1067767,21343,1
1068703,3688,1
1068729,3688,2
1068736,19755,1
1068738,19755,1
1068758,19755,1
1068761,19755,1
1068848,19755,9
1069014,21370,1
1069015,21370,1
1069016,21370,1
1069017,21370,1
1069040,3688,1
1069969,13376,1
1070530,20760,1
1070636,12341,1
1070637,12341,1
1070638,12341,1
1070644,12341,1
1070645,12341,2
1070650,12341,1
1070651,12341,1
1070652,12341,1
1070653,12341,1
1070654,12341,1
1070659,12341,1
1070661,12341,1
1070796,20597,1
1070798,20597,1
1070801,20597,1
1070980,21429,1
1070986,21429,2
1070991,21429,1
1072150,21473,1
1072155,21473,1
1072158,21473,1
1072160,21473,1
1072161,21473,2
1072163,21473,1
1073067,3413,1
1073425,9742,1
1074755,2933,1
1074756,2933,1
1074758,2933,1
1074759,2933,1
1074875,4436,2
1075070,21555,1
1075072,21555,3
1075073,21555,1
1075074,21555,2
1075075,21555,1
1075076,21555,1
1075077,21555,1
1075307,21571,1
1075308,21571,1
1077959,21670,1
1077961,21670,1
1077967,21670,1
1078057,17346,1
1078060,17346,2
1078109,15155,1
1079010,11005,1
1079092,5725,1
1079096,570,1
1079122,570,1
1080425,7742,1
1080475,7742,1
1081031,12046,1
1081032,12046,1
1081036,12046,1
1081521,21802,1
1081523,21802,1
1081525,21802,1
1081529,21802,1
1081532,21802,1
1081539,21802,1
1081542,21802,1
1081544,21802,1
1081545,21802,1
1081546,21802,1
1081551,21802,1
1081557,21803,1
1081558,21803,1
1081561,21803,1
1081562,21803,1
1081566,21803,1
1081590,21803,1
1081591,21803,3
