county_id,tract,block_group,TOTPOP14,HHPOP14,GQPOP14,HHS14,HU14,TOTPOP15,HHPOP15,GQPOP15,HHS15,HU15
33,23700,3,1387.389,1387.389,0,750.0892687,776.549,1387.871,1387.871,0,747.9061388,776.24
33,23801,1,1847.558,1847.558,0,816.9216011,841.113,2256.902,2256.902,0,1018.283487,1056.581
33,23801,2,981.331,981.331,0,516.5059823,536.287,981.184,981.184,0,514.9553595,536.049
33,23803,1,2649.974,2649.974,0,1558.752242,1716.916,2653.3,2653.3,0,1555.113375,1716.831
33,23803,2,2168.685,2122.685,46,1440.387926,1705.084,2154.301,2121.301,33,1433.699976,1703.374
33,23804,1,1489.288,1489.288,0,904.3026251,1042.844,1740.442,1740.442,0,1025.148786,1173.633
33,23804,2,1430.72,1430.72,0,889.5055532,1411.422,1431.292,1431.292,0,886.6419126,1411.417
33,23804,3,1539.127,1528.127,11,1172.971617,1685.813,1636.533,1625.533,11,1213.991886,1732.338
33,23900,1,2093.091,2023.091,70,1004.139777,1053.18,2094.503,2024.503,70,1001.81852,1053.071
33,23900,2,1700.22,1676.22,24,648.8724056,671.298,1691.042,1668.042,23,644.0739056,669.506
33,23900,3,2020.686,2020.686,0,709.5156146,737.724,2022.777,2022.777,0,709.2432455,738.204
33,23900,4,1383.691,1383.691,0,531.6263418,547.27,1383.267,1383.267,0,530.0763765,547.04
33,24000,1,1935.16,1935.16,0,864.3301574,884.453,1936.267,1936.267,0,862.4840862,884.426
33,24000,2,1905.848,1905.848,0,697.116074,747.398,1904.735,1904.735,0,695.166705,747.169
33,24000,3,2034.565,2034.565,0,971.4749,1012.111,2036.111,2036.111,0,969.395641,1012.097
33,24000,4,2135.808,2108.808,27,977.2761536,1080.496,2136.502,2109.502,27,974.7456256,1080.281
33,24100,1,941.888,941.888,0,349.3664014,380.817,948.165,948.165,0,351.496779,384.073
33,24100,2,894.511,894.511,0,324.8498067,367.873,908.343,908.343,0,328.3786035,370.706
33,24100,3,1479.357,1479.357,0,500.2940216,547.368,1480.089,1480.089,0,496.3859551,545.802
33,24100,4,1099.244,1099.244,0,364.2802187,392.942,1113.403,1113.403,0,365.7023282,393.419
33,24200,1,1425.544,1425.544,0,500.610725,537.77,1442.17,1442.17,0,506.7871285,543.51
33,24200,2,1612.939,1612.939,0,577.6271479,638.135,1636.29,1636.29,0,586.2532359,646.395
33,24300,1,1255.125,1251.125,4,475.2497118,518.499,1253.422,1253.422,0,475.4141087,517.488
33,24300,2,2112.649,2112.649,0,1151.710611,1432.588,2166.418,2166.418,0,1173.947213,1449.222
33,24300,3,1286.411,1279.411,7,466.6185026,496.354,1267.099,1267.099,0,461.2284281,492.632
33,24300,4,1695.076,1652.076,43,897.8919243,974.544,1729.709,1729.709,0,929.6968397,1004.271
33,24300,5,1303.956,1303.956,0,501.2782526,536.297,1307.897,1307.897,0,502.2230444,535.934
33,24400,1,1133.127,1133.127,0,547.2557281,579.193,1138.118,1138.118,0,548.4025999,578.314
33,24400,2,1828.62,1828.62,0,829.3575807,888.657,1940.014,1940.014,0,890.6686885,949.766
33,24500,1,2076.502,2069.502,7,730.2806121,770.063,2075.248,2075.248,0,731.0555548,768.87
33,24500,2,1374.093,1374.093,0,495.5262491,519.415,1375.091,1375.091,0,495.2166821,518.585
33,24500,3,1204.908,1204.908,0,439.4877473,466.987,1205.491,1205.491,0,439.5114084,466.596
33,24601,1,1554.885,1554.885,0,556.7726733,595.376,1564.638,1564.638,0,559.3483721,595.515
33,24601,2,1336.286,1336.286,0,476.3909275,487.015,1341.889,1341.889,0,477.6444472,487.095
33,24601,3,1476.439,1472.439,4,524.3638092,550.499,1478.675,1478.675,0,526.0093714,550.321
33,24602,1,952.473,952.473,0,314.1752408,320.799,957.749,957.749,0,315.4639479,320.82
33,24602,2,2056.36,2053.36,3,678.2377563,693.491,2052.39,2052.39,0,676.6440205,691.572
33,24602,3,663.09,663.09,0,244.8004597,266.223,626.152,626.152,0,230.8655549,257.999
33,24701,1,1270.399,1267.399,3,498.5552633,516.048,1250.807,1247.807,3,489.0114018,511.602
33,24701,2,1553.683,1545.683,8,644.7052748,661.699,1546.611,1538.611,8,639.6803209,659.728
33,24701,3,863.62,845.62,18,316.1437368,321.467,862.652,844.652,18,315.0432927,321.234
33,24702,1,2047.393,2034.393,13,771.939866,803.694,2065.891,2052.891,13,779.4253593,808.272
33,24702,2,1334.334,1281.334,53,484.5239212,491.8,1322.5,1269.5,53,479.052763,489.512
33,24702,3,1715.216,1708.216,7,631.6650088,649.279,1737.335,1730.335,7,639.1831131,656.726
33,24702,4,1257.928,1257.928,0,527.4896768,542.605,1258.518,1258.518,0,526.3914887,542.605
33,24702,5,1044.362,1029.362,15,434.9144944,484.131,1063.402,1048.402,15,442.4854329,489.667
33,24800,1,1125.953,1093.953,32,415.7739607,430.094,1126.189,1094.189,32,414.9018785,430.094
33,24800,2,2248.412,2242.412,6,822.1638064,846.278,2247.488,2241.488,6,820.042687,846.06
33,24800,3,2645.601,2645.601,0,1128.729729,1170.862,2626.174,2626.174,0,1117.672735,1166.352
33,24901,1,1063.239,1063.239,0,359.0823436,363.248,1058.546,1058.546,0,356.7489905,362.443
33,24901,2,1635.317,1635.317,0,617.7008008,625.628,1625.605,1625.605,0,612.4907441,623.618
33,24901,3,1175.463,1175.463,0,393.1551892,400.558,1173.619,1173.619,0,391.7212064,400.242
33,24901,4,1252.204,1238.204,14,429.7579083,438.479,1250.694,1236.694,14,428.1966544,438.13
33,24902,1,1129.859,1129.859,0,412.3662793,423.288,1122.953,1122.953,0,409.0806835,422.051
33,24902,2,1749.431,1749.431,0,575.9667377,581.902,1749.93,1749.93,0,575.0029116,582.15
33,24902,3,990.241,954.241,36,356.1146027,386.568,990.334,954.334,36,355.3307761,386.568
33,24903,1,2099.752,2099.752,0,747.4785927,762.954,2099.64,2099.64,0,745.788676,762.868
33,24903,2,1992.752,1984.752,8,672.6375017,680.464,1987.024,1979.024,8,669.0246005,679.327
33,24903,3,1363.981,1363.981,0,439.1797392,440.833,1363.384,1363.384,0,438.1173083,440.748
33,24903,4,1583.586,1583.586,0,524.2681123,529.704,1583.536,1583.536,0,523.1940553,529.704
33,25001,1,995.65,991.65,4,354.0797064,364.42,1002.409,998.409,4,357.6555421,367.452
33,25001,2,1450.974,1450.974,0,635.8288366,662.686,1460.256,1460.256,0,638.9720546,664.95
33,25001,3,1445.948,1387.948,58,493.6171442,497.962,1445.477,1387.477,58,492.3818262,497.848
33,25001,4,956.032,956.032,0,338.5743272,342.496,954.015,954.015,0,337.1806137,342.144
33,25003,1,1242.362,1237.362,5,430.2374413,434.16,1241.502,1236.502,5,429.0539579,434.007
33,25003,2,1169.31,1160.31,9,385.398659,394.157,1169.16,1160.16,9,384.5754932,394.145
33,25003,3,1336.6,1336.6,0,573.9833089,627.792,1318.762,1318.762,0,568.7349876,623.771
33,25003,4,1312.358,1312.358,0,486.1379704,512.002,1297.318,1297.318,0,480.6133222,508.616
33,25003,5,1979.543,1979.543,0,738.6908233,763.774,1957.328,1957.328,0,729.2390065,759.692
33,25005,1,3063.959,3063.959,0,940.6073175,984.92,3106.69,3106.69,0,955.2132221,998.918
33,25005,2,1739.2,1739.2,0,923.1103869,972.483,1743.696,1743.696,0,924.8918562,972.483
33,25006,1,1311.169,1311.169,0,493.5761772,511.428,1297.059,1297.059,0,483.5716429,506.781
33,25006,2,2807.359,2807.359,0,1161.710673,1278.228,2874.775,2874.775,0,1190.762264,1302.564
33,25006,3,1551.721,1551.721,0,548.9068168,612.741,1554.858,1554.858,0,549.2515787,612.275
33,25101,1,1787.553,1763.553,24,616.2065544,673.071,1801.004,1777.004,24,621.5326864,672.814
33,25101,2,1115.138,1115.138,0,438.9157781,466,1122.962,1122.962,0,442.5400702,465.967
33,25101,3,1118.721,1113.721,5,376.9312512,384.596,1126.218,1121.218,5,379.7561565,384.869
33,25101,4,1957.228,1957.228,0,662.5415443,681.075,1973.723,1973.723,0,668.4764797,684.141
33,25102,1,1406.509,1404.509,2,483.1515707,509.983,1412.962,1410.962,2,484.9993761,511.144
33,25102,2,1660.98,1580.98,80,605.1615486,644.737,1668.201,1588.201,80,608.6889356,644.154
33,25102,3,3517.382,3517.382,0,1080.569748,1123.262,3560.357,3560.357,0,1092.395627,1129.634
33,25102,4,1543.18,1543.18,0,602.8631621,610.58,1560.312,1560.312,0,609.4894413,615.784
33,25200,1,1288.166,1288.166,0,472.3191415,487.913,1300.409,1300.409,0,477.1455473,488.264
33,25200,2,2402.549,2369.549,33,919.0369383,970.601,2433.117,2400.117,33,931.4024829,974.779
33,25200,3,1440.644,1440.644,0,476.3068128,500.222,1454.202,1454.202,0,481.2323415,500.992
33,25200,4,1689.288,1667.288,22,772.7734529,794.338,1724.869,1702.869,22,787.5747687,802.405
33,25200,5,1386.44,1381.44,5,488.9488102,500.329,1398.428,1393.428,5,493.1137236,504.74
33,25301,1,1762.013,1739.013,23,836.2580564,900.201,1782.998,1759.998,23,846.7039852,902.041
33,25301,2,1782.913,1782.913,0,744.9617809,789.545,1815.575,1815.575,0,758.0812053,796.917
33,25301,3,2909.349,2905.349,4,1588.522222,1856.601,3009.823,3005.823,4,1633.629793,1885.872
33,25302,1,1761.46,1758.46,3,1141.248463,1283.831,1776.678,1773.678,3,1153.066357,1284.109
33,25302,2,1554.658,1543.658,11,832.0586334,939.879,1570.589,1559.589,11,839.2224772,943.338
33,25302,3,1242.921,1208.921,34,617.8102814,678.941,1251.421,1217.421,34,622.5040981,678.928
33,25400,1,1731.634,1729.634,2,765.0112379,804.523,1777.587,1775.587,2,783.8954622,817.256
33,25400,2,1744.375,1730.375,14,731.4396192,774.225,1765.719,1751.719,14,740.9264236,777.466
33,25400,3,2766.23,2755.23,11,1176.344931,1210.423,2780.407,2769.407,11,1184.168525,1209.75
33,25400,4,1205.36,1186.36,19,447.0219236,465.975,1211.893,1192.893,19,449.9402687,466.135
33,25500,1,1864.396,1864.396,0,788.8583067,849.623,1882.115,1882.115,0,797.1229325,849.974
33,25500,2,1444.03,1419.03,25,534.5518474,596.852,1493.491,1468.491,25,552.7476183,611.962
33,25500,3,1590.402,1575.402,15,550.2472838,589.217,1608.248,1593.248,15,556.8862408,590.598
33,25601,1,1214.516,1214.516,0,422.9978232,432.383,1234.784,1234.784,0,430.2800044,438.312
33,25601,2,1674.154,1674.154,0,879.4383596,900.835,1693.878,1693.878,0,889.3082134,904.202
33,25601,3,2284.733,2274.733,10,703.7987387,724.911,2275.57,2265.57,10,701.6995267,721.385
33,25602,1,2075.042,2075.042,0,734.5968481,797.723,2135.521,2135.521,0,756.5050919,815.227
33,25602,2,1181.14,1181.14,0,415.3999046,425.186,1181.074,1181.074,0,414.7738228,424.867
33,25602,3,2800.646,2800.646,0,882.1128269,914.758,2819.677,2819.677,0,888.5446733,918.803
33,25701,1,1033.579,1033.579,0,552.2599834,586.873,1039.769,1039.769,0,556.5990816,586.942
33,25701,2,1143.984,1143.984,0,555.7282519,575.154,1148.016,1148.016,0,557.8764239,574.464
33,25701,3,1180.636,1180.636,0,428.7109313,435,1189.704,1189.704,0,432.3423245,434.651
33,25701,4,848.126,848.126,0,426.3811502,547.915,853.968,853.968,0,429.8931033,546.762
33,25701,5,1409.604,1409.604,0,761.9345249,825,1464.233,1464.233,0,785.0421391,842.562
33,25702,1,1290.684,1283.684,7,527.3460743,545.918,1298.052,1291.052,7,530.9162194,545.907
33,25702,2,998.706,988.706,10,375.0145627,382.04,1001.214,991.214,10,375.7409719,382.021
33,25702,3,1259.877,1259.877,0,382.3428475,392.819,1267.522,1267.522,0,385.0647869,393.985
33,25803,1,1520.831,1511.831,9,510.2220038,523.974,1526.544,1517.544,9,512.3229176,523.709
33,25803,2,1483.687,1477.687,6,571.8346911,619.823,1493.497,1487.497,6,576.2521087,619.197
33,25803,3,1807.783,1807.783,0,695.0760742,760.371,1866.689,1866.689,0,718.1974071,776.954
33,25804,1,1435.341,1428.341,7,475.6877495,491.992,1443.825,1436.825,7,478.7935661,491.948
33,25804,2,1111.213,1102.213,9,401.3256452,419.051,1117.517,1108.517,9,403.8313833,418.8
33,25804,3,1222.59,1216.59,6,401.5700876,417.528,1227.146,1221.146,6,402.7734796,417.528
33,25805,1,1794.322,1785.322,9,796.0347571,868.825,1812.358,1803.358,9,804.7615105,869
33,25805,2,1174.114,1165.114,9,384.8813325,410.817,1187.949,1178.949,9,389.8690668,412.34
33,25805,3,1669.103,1664.103,5,715.5236542,769.155,1685.206,1680.206,5,723.1211624,770.694
33,25806,1,1309.048,1294.048,15,449.620868,463.174,1314.141,1299.141,15,451.7128846,463.029
33,25806,2,2100.952,2082.952,18,792.1968285,868.493,2170.921,2152.921,18,819.4731237,888.909
33,25806,3,1764.84,1756.84,8,583.5124115,613.809,1782.361,1774.361,8,589.9066461,615.513
33,26001,1,1337.123,1305.123,32,499.2403002,525.111,1344.11,1312.11,32,500.8925827,527.199
33,26001,2,907.984,897.984,10,343.898665,366.151,908.862,898.862,10,343.6787419,366.033
33,26001,3,1013.505,1003.505,10,345.1024602,357.336,1027.835,1017.835,10,349.8450107,362.627
33,26001,4,1061.517,1055.517,6,366.963787,396.273,1053.915,1047.915,6,363.8520586,394.58
33,26001,5,1196.512,1190.512,6,412.4050372,449.132,1523.464,1517.464,6,545.1590624,590.728
33,26002,1,3402.298,3402.298,0,1127.394023,1223.655,3421.661,3421.661,0,1134.353602,1223.472
33,26002,2,1408.748,1337.748,71,588.7879624,615.824,1414.573,1343.573,71,591.7245445,615.535
33,26002,3,1647.33,1641.33,6,607.6331835,646.199,1652.047,1646.047,6,609.8817661,645.214
33,26002,4,1654.761,1644.761,10,607.1374954,656.934,1658.79,1648.79,10,608.3096766,658.359
33,26100,1,1410.553,1410.553,0,417.9116268,433.938,1403.653,1403.653,0,415.3491047,432.61
33,26100,2,1422.696,1415.696,7,492.8729378,521,1416.328,1409.328,7,490.3525071,519.683
33,26100,3,1451.101,1451.101,0,569.0665862,623.857,1453.265,1453.265,0,569.0167961,625.176
33,26100,4,1589.612,1584.612,5,600.6560587,646.231,1593.986,1588.986,5,596.1599076,643.537
33,26100,5,1568.06,1551.06,17,540.0016373,598.681,1566.3,1549.3,17,538.8565043,598.071
33,26200,1,203.103,199.103,4,91.90092525,99.992,206.445,202.445,4,93.15400822,101.196
33,26200,2,1296.359,1296.359,0,538.0741385,590.043,1300.221,1300.221,0,539.2822119,590.212
33,26200,3,2123.411,2123.411,0,963.1655688,1024.385,2134.558,2134.558,0,967.0882387,1026.474
33,26200,4,1333.581,1331.581,2,636.8923639,741.911,1340.747,1338.747,2,638.9217643,743.456
33,26300,1,418.838,418.838,0,145.6201372,187.983,419.777,419.777,0,145.8915229,187.954
33,26300,2,1224.039,1224.039,0,436.2385559,466.178,1235.642,1235.642,0,440.2127649,469.817
33,26400,1,566.884,566.884,0,261.6300057,283.742,566.879,566.879,0,261.4968626,283.307
33,26400,2,1365.637,1365.637,0,504.5982177,563.985,1380.798,1380.798,0,510.7896272,569.306
33,26400,3,1598.509,1598.509,0,540.6420345,581.23,1601.227,1601.227,0,540.8215061,581.396
33,26400,4,1444.833,1444.833,0,624.1379871,676.833,1445.127,1445.127,0,622.7217452,676.031
33,26400,5,937.326,919.326,18,332.9388835,363.339,937.171,919.171,18,332.3570715,363.019
33,26500,1,668.952,668.952,0,232.4633018,270.877,697.636,697.636,0,242.4874218,281.28
33,26500,2,1610.681,1544.681,66,573.6829098,592.72,1648.634,1582.634,66,586.8030616,607.373
33,26500,3,1544.885,1544.885,0,529.2131502,566.65,1547.139,1547.139,0,529.2131502,566.65
33,26600,1,1110.983,1110.983,0,364.2890523,406.453,1102.936,1102.936,0,361.1675871,404.764
33,26600,2,1331.015,1331.015,0,483.4359674,512.508,1334.778,1334.778,0,484.3021457,513.716
33,26700,1,1245.435,1234.435,11,422.2868811,451.243,1245.605,1234.605,11,421.7014962,450.928
33,26700,2,1952.936,1914.936,38,697.2653507,766.345,1976.286,1934.286,42,704.0984239,772.078
33,26700,3,1219.068,1219.068,0,470.8971594,490.667,1228.802,1228.802,0,474.6658679,493.919
33,26700,4,1133.302,1133.302,0,465.038495,496.289,1141.311,1141.311,0,467.4258559,498.695
33,26801,1,1525.915,1525.915,0,477.9134647,508.873,1521.367,1521.367,0,475.9284182,507.843
33,26801,2,1464.339,1456.339,8,572.0705964,615.839,1466.775,1458.775,8,572.0705964,615.839
33,26801,3,1239.69,1239.69,0,468.2278993,488.852,1231.792,1231.792,0,464.334551,486.824
33,26801,4,1479.531,1479.531,0,500.9303033,522.945,1477.943,1477.943,0,499.599053,522.247
33,26802,1,968.366,968.366,0,321.2966489,339.992,1084.789,1084.789,0,359.4773259,380.537
33,26802,2,1031.937,1031.937,0,348.8432591,367.286,1035.469,1035.469,0,349.8149339,367.581
33,26802,3,1715.745,1697.745,18,575.4545428,637.006,1745.955,1727.955,18,586.8450384,647.683
33,26802,4,1477.172,1477.172,0,482.2752419,503.129,1498.336,1498.336,0,490.5855509,511.148
33,27000,1,1089.845,1089.845,0,372.6774324,392.199,1100.124,1100.124,0,376.6851611,395.676
33,27000,2,1006.794,1006.794,0,323.7632368,344.579,1015.633,1015.633,0,327.2085575,347.681
33,27000,3,1404.845,1404.845,0,470.9407067,496.897,1411.658,1411.658,0,473.2272703,498.673
33,27100,1,1496.097,1370.097,126,580.6534657,656.86,1510.333,1386.333,124,587.1787814,662.315
33,27100,2,1953.726,1944.726,9,680.0651192,711.758,1979.947,1970.947,9,690.8582662,721.998
33,27200,1,1087.752,1082.752,5,380.3607499,408.192,1092.201,1087.201,5,381.7431283,409.129
33,27200,2,1495.875,1487.875,8,489.7555961,524.296,1500.379,1492.379,8,490.9934094,524.947
33,27300,1,1360.86,1250.86,110,449.6770694,483.338,1368.335,1258.335,110,452.1757985,485.5
33,27300,2,2087.771,2087.771,0,616.2477075,653.899,2095.261,2095.261,0,618.4238251,655.195
33,27300,3,1292.931,1283.931,9,383.8849272,403.652,1305.319,1296.319,9,387.141625,404.783
33,27300,4,1678.726,1678.726,0,504.7736828,530.899,1691.375,1691.375,0,507.9996155,531.054
33,27400,1,1716.739,1716.739,0,570.1224166,604.539,1737.168,1737.168,0,577.2139762,610.861
33,27400,2,1187.118,1187.118,0,383.4014677,401.75,1170.71,1170.71,0,375.8060301,397.219
33,27400,3,1626.758,1603.758,23,568.428957,580.456,1643.427,1620.427,23,574.0062049,585.562
33,27400,4,961.184,961.184,0,334.5777157,355.454,970.623,970.623,0,337.8230884,358.093
33,27500,1,1541.714,1429.714,112,582.0534823,616.158,1577.056,1439.056,138,585.0766985,618.039
33,27500,2,1184.546,1178.546,6,448.9005497,477,1187.643,1181.643,6,449.7566083,477.044
33,27500,3,1035.888,1030.888,5,399.9796588,418.579,1039.44,1034.44,5,400.9823455,418.956
33,27500,4,920.716,920.716,0,332.2537658,358.75,924.634,924.634,0,333.4621164,359.272
33,27600,1,1204.109,1136.109,68,485.6821933,516,1237.231,1169.231,68,500.3697552,530.432
33,27600,2,2491.785,2491.785,0,803.1954748,876,2505.094,2505.094,0,807.5994777,878.598
33,27600,3,947.746,947.746,0,397.7145088,425.286,963.202,963.202,0,404.1420873,431.217
33,27701,1,1268.656,1262.656,6,554.8239122,632.104,1271.449,1265.449,6,554.980541,632.271
33,27701,2,878.914,878.914,0,364.3064513,464.553,880.467,880.467,0,364.3064513,464.553
33,27701,3,1089.025,1077.025,12,425.8169838,487.065,1090.711,1078.711,12,425.7556751,487.032
33,27701,4,1481.005,1417.005,64,599.4797476,653.241,1483.645,1419.645,64,599.5106982,653.274
33,27701,5,1259.212,1259.212,0,482.9977244,572.909,1260.265,1260.265,0,482.5568723,572.806
33,27702,1,902.117,902.117,0,373.4561104,465.34,907.207,907.207,0,374.7272978,466.71
33,27702,2,1629.058,1624.058,5,690.0457699,850.558,1629.928,1624.928,5,689.2486778,850.133
33,27702,3,1467.839,1467.839,0,594.1058387,781.077,1470.371,1470.371,0,594.1058387,781.077
33,27702,4,1277.815,1277.815,0,534.1368298,681.901,1279.013,1279.013,0,533.6811424,681.616
33,27800,1,937.787,937.787,0,433.517155,458.2,946.201,946.201,0,436.9070702,460.963
33,27800,2,1104.691,1104.691,0,490.1037491,529.75,1113.17,1113.17,0,493.1603409,531.759
33,27800,3,1239.89,1236.89,3,490.2833675,513.19,1243.881,1240.881,3,491.497217,513.635
33,27900,1,1083.091,1072.091,11,528.850972,665,1101.613,1090.613,11,536.6214703,672.342
33,27900,2,1262.632,1262.632,0,708.9415588,770,1291.723,1291.723,0,721.9835921,781.97
33,27900,3,1016.857,1016.857,0,458.9996721,499,1024.647,1024.647,0,462.1019494,501.218
33,27900,4,967.933,967.933,0,405.7435174,415.857,975.274,975.274,0,408.6366832,418.29
33,27900,5,758.035,758.035,0,315.5523188,329,759.517,759.517,0,315.8796323,328.944
33,27900,6,1385.232,1363.232,22,588.3876345,621.644,1410.213,1377.213,33,593.6981951,626.196
33,28000,1,1059.922,1059.922,0,501.6418296,547.164,1069.665,1069.665,0,505.3759141,549.789
33,28000,2,1175.034,1175.034,0,494.7029855,520,1181.821,1181.821,0,497.1974307,521.303
33,28000,3,1185.933,1169.933,16,495.5848107,550.303,1205.749,1189.749,16,502.6733216,556.508
33,28100,1,1400.225,1368.225,32,425.1688835,450.16,1411.906,1379.906,32,428.3899563,450.929
33,28100,2,1098.947,1098.947,0,402.9928136,416.354,1107.095,1107.095,0,405.2938761,417.113
33,28200,1,1786.289,1770.289,16,674.208381,725.439,1798.536,1782.536,16,678.3800566,728.431
33,28200,2,1558.732,1556.732,2,690.8034559,735.398,1563.05,1561.05,2,692.1951023,735.377
33,28200,3,1428.352,1428.352,0,500.1320174,546.304,1432.48,1432.48,0,501.2851985,546.413
33,28300,1,1450.834,1446.834,4,475.2233047,497.869,1465.7,1461.7,4,479.9179613,500.985
33,28300,2,1402.753,1393.753,9,473.912282,500.493,1416.184,1407.184,9,477.7707305,501.517
33,28300,3,2058.128,2058.128,0,849.8222919,1006.155,2097.143,2097.143,0,863.9073964,1014.898
33,28402,1,1082.195,1062.195,20,390.4021581,422.995,1090.15,1070.15,20,392.7208836,422.734
33,28402,2,1186.087,1186.087,0,374.8987523,404.468,1189.626,1189.626,0,375.5242334,403.551
33,28402,3,1542.488,1535.488,7,515.4945542,537.684,1559.793,1552.793,7,520.7993583,541.244
33,28402,4,1346.519,1346.519,0,518.1366152,539.195,1350.326,1350.326,0,518.8649451,539.024
33,28403,1,2587.216,2587.216,0,1136.402403,1203.007,2607.722,2607.722,0,1143.337088,1202.792
33,28403,2,1233.275,1233.275,0,649.1166364,686.287,1239.139,1239.139,0,649.3828852,684.472
33,28403,3,1252.776,1244.776,8,482.9015709,498.981,1262.048,1254.048,8,485.7315318,498.968
33,28500,1,1186.796,1186.796,0,485.6726624,527.323,1222.16,1222.16,0,496.2274174,537.388
33,28500,2,1221.462,1221.462,0,454.9283434,480.848,1273.822,1273.822,0,475.9167802,502.35
33,28500,3,1534.486,1534.486,0,695.865648,751,1552.165,1552.165,0,703.2814317,756.982
33,28600,1,955.973,955.973,0,374.5767448,407.001,962.763,962.763,0,377.071428,409.155
33,28600,2,814.668,814.668,0,344.3611234,392,817.614,817.614,0,345.5008634,392.806
33,28600,3,1269.252,1269.252,0,492.0302985,524.166,1272.02,1272.02,0,493.148503,524.726
33,28600,4,1253.793,1253.793,0,483.5435437,522,1280.93,1280.93,0,493.8967439,532.556
33,28600,5,995.219,995.219,0,424.6068155,456,1000.402,1000.402,0,426.4887454,457.348
33,28600,6,963.499,963.499,0,458.5814431,490,964.972,964.972,0,459.18514,490
33,28700,1,1047.486,1047.486,0,363.9510924,386.251,1054.862,1054.862,0,365.823309,387.086
33,28700,2,1188.466,1176.466,12,461.515955,485.978,1193.921,1181.921,12,462.3394173,486.068
33,28700,3,1756.414,1701.414,55,631.8514745,647.648,1764.064,1709.064,55,633.049895,647.648
33,28700,4,1094.1,1094.1,0,406.9262303,433.095,1098.799,1098.799,0,407.5821868,433.095
33,28801,1,1188.636,1037.636,151,483.7602409,517.926,1202.291,1043.291,159,484.9774786,517.904
33,28801,2,907.406,906.406,1,288.1621222,303.064,913.307,912.307,1,289.5873884,303.059
33,28801,3,996.863,177.863,819,52.6793893,57.997,848.1,179.1,669,52.9559942,57.962
33,28802,1,1917.567,1917.567,0,703.4958501,757.834,1934.458,1934.458,0,708.4464391,758.688
33,28802,2,1323.32,1297.32,26,484.5316657,525.658,1332.081,1309.081,23,488.1247869,527.344
33,28802,3,1121.388,1064.388,57,357.8493714,387.408,1096.894,1036.894,60,347.5775601,380.392
33,28802,4,2060.681,2057.681,3,715.7102484,838.866,2079.642,2076.642,3,721.233422,838.829
33,28901,1,1201.101,1201.101,0,464.2981329,480.477,1204.66,1204.66,0,464.5417485,480.041
33,28901,2,403.692,403.692,0,241.0501898,258.176,405.861,405.861,0,241.4258951,258.022
33,28901,3,1049.135,1040.135,9,418.1469199,443.976,1049.631,1040.631,9,417.3058244,443.083
33,28901,4,744.051,744.051,0,447.0661559,511.294,749.723,749.723,0,448.6260885,511.598
33,28902,1,1361.476,1361.476,0,439.9531571,475.239,1346.582,1346.582,0,433.9561739,471.32
33,28902,2,1384.85,1364.85,20,523.9271387,554.961,1385.291,1365.291,20,522.8186342,553.625
33,28902,3,1017.562,906.562,111,357.203079,396.646,1026.656,910.656,116,357.7951543,396.376
33,28902,4,1396.727,1396.727,0,603.868123,662.467,1402.793,1402.793,0,604.6490569,661.946
33,28902,5,1333.198,1321.198,12,453.4461015,487.842,1334.021,1322.021,12,452.8002316,486.843
33,29001,1,1152.871,1043.871,109,512.105612,559.627,1160.324,1044.324,116,510.6035052,558.029
33,29001,2,829.626,829.626,0,322.4554955,384.092,832.945,832.945,0,322.8124704,384.13
33,29001,3,875.548,872.548,3,419.5444283,473.117,878.688,875.688,3,419.6077896,472.504
33,29001,4,1474.259,1469.259,5,675.5471869,718.713,1481.668,1476.668,5,676.9613761,718.713
33,29003,1,897.168,891.168,6,404.8473845,460.309,903.897,897.897,6,406.468199,460.754
33,29003,2,1345.847,1312.847,33,420.3839687,449,1351.879,1318.879,33,421.3829361,449
33,29003,3,1304.797,1290.797,14,518.7977928,550.434,1302.886,1288.886,14,515.9677861,549.324
33,29003,4,965.694,965.694,0,387.3396227,410,966.8,966.8,0,386.7358679,409.18
33,29003,5,1003.634,991.634,12,319.7426406,336.742,1008.519,996.519,12,320.6091021,336.742
33,29004,1,1765.7,1751.7,14,665.9464433,728.97,1775.491,1761.491,14,669.691133,728.97
33,29004,2,1955.689,1955.689,0,627.0259001,682.829,1966.899,1966.899,0,630.6253912,682.829
33,29101,1,1430.447,1430.447,0,551.9106669,582.945,1439.377,1439.377,0,555.0630281,582.945
33,29101,2,1633.11,1633.11,0,661.2472664,686.383,1639.072,1639.072,0,663.7254049,686.383
33,29102,1,1739.164,1662.164,77,519.8352647,544.554,1776.812,1699.812,77,533.2108786,556.047
33,29102,2,1089.186,1089.186,0,362.7556589,370.94,1094.895,1094.895,0,364.7021655,371.754
33,29102,3,1566.876,1560.876,6,601.9628168,626.28,1573.376,1567.376,6,604.4327917,626.27
33,29203,1,2424.104,1734.104,690,662.0016694,718.803,2419.609,1743.609,676,665.6269251,718.803
33,29203,2,1197.617,1170.617,27,524.3417991,567.747,1203.106,1176.106,27,526.8976432,567.747
33,29204,1,2980.344,2972.344,8,1111.880616,1182.032,2998.545,2990.545,8,1118.76678,1182.748
33,29204,2,1917.921,1883.921,34,553.8903953,580.317,1928.706,1894.706,34,557.1305901,580.516
33,29204,3,884.752,876.752,8,306.8440248,340.089,889.931,881.931,8,308.6634281,340.089
