census_2010_block_id	census_block_id
530330253022044	9825
530330260022001	9826
530330253023034	9827
530330253023032	9828
530330260023021	9829
530330253022033	9830
530330253021005	9831
530330253022034	9832
530330253022042	9833
530330319043003	9834
530330319043007	9835
530330321022052	9836
530330328002115	9837
530330327025041	9838
530330327025094	9839
530330327025003	9840
530330093003129	9841
530330093003150	9842
530330093003191	9843
530330093003130	9844
530330093003127	9845
530330093003190	9846
530330099004094	9847
530330099004081	9848
530330245002003	9849
530330245002004	9850
530330245002006	9851
530330245001004	9852
530330245001021	9853
530330245001013	9854
530330245001030	9855
530330234042002	9856
530330234041014	9857
530330234041004	9858
530330234041002	9859
530330234041007	9860
530330234041006	9861
530330234041010	9862
530330234041005	9863
530330250033001	9864
530330234031027	9865
530330234041001	9866
530330322102000	9867
530330322102002	9868
530330322102001	9869
530330322101020	9870
530330322101022	9871
530330326012109	9872
530330054004024	9873
530330054001011	9874
530330050003027	9875
530330050003019	9876
530330050002005	9877
530330050002004	9878
530330054004016	9879
530330054004027	9880
530330054003004	9881
530330054003015	9882
530330054003014	9883
530330054003016	9884
530330054003027	9885
530330054003026	9886
530330054003017	9887
530330054003018	9888
530330054002041	9889
530330054003019	9890
530330054002034	9891
530330049002024	9892
530330054002032	9893
530330054002038	9894
530330060004012	9895
530330241001003	9896
530330227012011	9897
530330241001001	9898
530330323161005	9899
530330323133024	9900
530330323134019	9901
530330323161001	9902
530330323132041	9903
530330323134025	9904
530330323162001	9905
530330323161006	9906
530330323161000	9907
530330323161007	9908
530330323132051	9909
530330323151027	9910
530330323152005	9911
530330323152008	9912
530330210005017	9913
530330209002000	9914
530330209002010	9915
530330209002014	9916
530330209001020	9917
530330209001023	9918
530330210003002	9919
530330209001018	9920
530330210003007	9921
530330210002006	9922
530330209002013	9923
530330209001016	9924
530330210003005	9925
530330210003000	9926
530330210003001	9927
530330209002006	9928
530330210005014	9929
530330210004000	9930
530330210005015	9931
530330221021011	9932
530330221021013	9933
530330221021014	9934
530330323263008	9935
530330323074019	9936
530330323263010	9937
530330324012033	9938
530330324012032	9939
530330325001029	9940
530330328003340	9941
530330278002011	9942
530330278002012	9943
530330286005022	9944
530330286005023	9945
530330228022017	9946
530330228022010	9947
530330228022009	9948
530330252002010	9949
530330074022003	9950
530330323181018	9951
530330323181021	9952
530330210001006	9953
530330210001007	9954
530330229012018	9955
530330222032000	9956
530330253012020	9957
530330244002002	9958
530330206002014	9959
530330206002013	9960
530330007003009	9961
530330007003008	9962
530330202003004	9963
530330252002011	9964
530330252002009	9965
530330252002012	9966
530330219032005	9967
530330219032009	9968
530330219032011	9969
530330219032002	9970
530330219032000	9971
530330284033011	9972
530330284033000	9973
530330284033010	9974
530330283003018	9975
530330283003019	9976
530330283003017	9977
530330283003016	9978
530330284033002	9979
530330284033005	9980
530330303051008	9981
530330303051009	9982
530330297002037	9983
530330297002038	9984
530330296021000	9985
530330296022002	9986
530330296012012	9987
530330296022001	9988
530330267003005	9989
530330267003006	9990
530330226061017	9991
530330226061016	9992
530330224002006	9993
530330323231007	9994
530330225002013	9995
530330224002009	9996
530330323244018	9997
530330075001003	9998
530330203004009	9999
530330080021004	10000
530330322071003	10001
530330317051006	10002
530330317051003	10003
530330317051009	10004
530330317051008	10005
530330317051007	10006
530330317051013	10007
530330317051004	10008
530330317051005	10009
530330322103006	10010
530330322103024	10011
530330311003020	10012
530330311002000	10013
530330311003023	10014
530330322103003	10015
530330206001005	10016
530330206001006	10017
530330246011025	10018
530330292031027	10019
530330292031028	10020
530330292031029	10021
530330306002022	10022
530330306002021	10023
530330322152012	10024
530330322152009	10025
530330322152052	10026
530330322152051	10027
530330303042004	10028
530330323263012	10029
530330322033032	10030
530330303042005	10031
530330303041011	10032
530330303041026	10033
530330283002003	10034
530330232021003	10035
530330232023008	10036
530330002003004	10037
530330249022010	10038
530330249022013	10039
530330297003050	10040
530330204022000	10041
530330297005010	10042
530330297005011	10043
530330069002022	10044
530330069002006	10045
530330069002005	10046
530330069002003	10047
530330069001013	10048
530330069001014	10049
530330069004014	10050
530330069002008	10051
530330069002007	10052
530330069002026	10053
530330069002027	10054
530330069002015	10055
530330069002014	10056
530330069002011	10057
530330069002010	10058
530330069004016	10059
530330069004017	10060
530330069002012	10061
530330069002013	10062
530330323211016	10063
530330323211017	10064
530330323211018	10065
530330323211013	10066
530330016003001	10067
530330016003000	10068
530330014004017	10069
530330017023006	10070
530330014004018	10071
530330017023005	10072
530330017023004	10073
530330017023001	10074
530330017023007	10075
530330017023011	10076
530330014004016	10077
530330017023012	10078
530330016003005	10079
530330016003002	10080
530330016003003	10081
530330301004000	10082
530330294054002	10083
530330294053000	10084
530330294053004	10085
530330294053002	10086
530330030002001	10087
530330297003049	10088
530330297003018	10089
530330098004020	10090
530330320062002	10091
530330320062003	10092
530330304041014	10093
530330304041015	10094
530330014003013	10095
530330317052007	10096
530330317052019	10097
530330317052017	10098
530330317052010	10099
530330317052006	10100
530330317052018	10101
530330317052011	10102
530330317052012	10103
530330104023006	10104
530330104023013	10105
530330104023012	10106
530330042005008	10107
530330042005006	10108
530330043012008	10109
530330043012007	10110
530330043012006	10111
530330043012002	10112
530330043012001	10113
530330043012000	10114
530330042005005	10115
530330042005004	10116
530330042005003	10117
530330042005002	10118
530330042005001	10119
530330042005007	10120
530330042005000	10121
530330042005012	10122
530330042005011	10123
530330042005010	10124
530330042005009	10125
530330315013058	10126
530330315013068	10127
530330315013059	10128
530330315013066	10129
530330315013067	10130
530330315013076	10131
530330315013070	10132
530330315013069	10133
530330315013075	10134
530330315013072	10135
530330315013071	10136
530330315013046	10137
530330315013074	10138
530330315013077	10139
530330315013080	10140
530330315013081	10141
530330240004006	10142
530330323214015	10143
530330323214010	10144
530330323214014	10145
530330206001008	10146
530330304033018	10147
530330304033003	10148
530330304033013	10149
530330225004006	10150
530330324021009	10151
530330308012001	10152
530330062002030	10153
530330314001058	10154
530330314001056	10155
530330017022004	10156
530330221021015	10157
530330306002019	10158
530330306002020	10159
530330252005041	10160
530330296023011	10161
530330322131010	10162
530330245003015	10163
530330052004012	10164
530330052004011	10165
530330052004010	10166
530330226032016	10167
530330226032015	10168
530330119001017	10169
530330119001019	10170
530330118003013	10171
530330118003012	10172
530330118003011	10173
530330303103026	10174
530330303103027	10175
530330303103025	10176
530330303103014	10177
530330303103018	10178
530330303103016	10179
530330303103017	10180
530330244002011	10181
530330303062017	10182
530330303062018	10183
530330303062023	10184
530330303062024	10185
530330303062022	10186
530330303062021	10187
530330303062025	10188
530330303062020	10189
530330303051017	10190
530330303062019	10191
530330303062027	10192
530330279001012	10193
530330279001011	10194
530330279001027	10195
530330279001026	10196
530330279001025	10197
530330279001032	10198
530330279001031	10199
530330279001030	10200
530330279001042	10201
530330279001040	10202
530330279001041	10203
530330279001033	10204
530330279001028	10205
530330279001029	10206
530330279001039	10207
530330279001045	10208
530330279006013	10209
530330279006011	10210
530330116004005	10211
530330002001000	10212
530330002001006	10213
530330067003012	10214
530330120001009	10215
530330120001007	10216
530330120001008	10217
530330061002029	10218
530330061002012	10219
530330061002027	10220
530330061002017	10221
530330314002025	10222
530330314002024	10223
530330314002023	10224
530330314002031	10225
530330314002032	10226
530330018001009	10227
530330018001010	10228
530530703073043	10229
530530703073034	10230
530330314002000	10231
530330315022029	10232
530330315022032	10233
530330315022035	10234
530330315022031	10235
530330315021036	10236
530330315021057	10237
530330303094004	10238
530330303103005	10239
530330303103000	10240
530330303093006	10241
530330303103002	10242
530330303103001	10243
530330307001026	10244
530330307002009	10245
530330307002006	10246
530330307003001	10247
530330307003002	10248
530330307003005	10249
530330307003004	10250
530330308023000	10251
530330307002022	10252
530330311004009	10253
530330307002004	10254
530330307002024	10255
530330307002012	10256
530330311004021	10257
530330308022000	10258
530330307001025	10259
530330308022007	10260
530330307001027	10261
530330307003000	10262
530330308012004	10263
530330307003003	10264
530330308012002	10265
530330307002021	10266
530330308022010	10267
530330308022001	10268
530330308022005	10269
530330307001015	10270
530330308012003	10271
530330311004008	10272
530330312043008	10273
530330312045009	10274
530330312043018	10275
530330312043017	10276
530330312043015	10277
530330316052022	10278
530330312045013	10279
530330316033024	10280
530330315012113	10281
530330315012108	10282
530330245001026	10283
530330245001038	10284
530330245001029	10285
530330245001028	10286
530330277022033	10287
530330277022043	10288
530330277022040	10289
530330277022039	10290
530330295031006	10291
530330295031011	10292
530330295031009	10293
530330292032022	10294
530330292032016	10295
530330292032018	10296
530330292032019	10297
530330297001001	10298
530330292032025	10299
530330297001013	10300
530330297001016	10301
530330297005005	10302
530330295033006	10303
530330295032002	10304
530330295033005	10305
530330292032023	10306
530330292032015	10307
530330297001019	10308
530330297001020	10309
530330297001012	10310
530330297002010	10311
530330297001011	10312
530330320051007	10313
530330317053002	10314
530330317053003	10315
530330317053011	10316
530330320051015	10317
530330317053020	10318
530330320051014	10319
530330320051008	10320
530330317053004	10321
530330317053001	10322
530330320051037	10323
530330317053016	10324
530330320051033	10325
530330320034088	10326
530330283001004	10327
530330283001005	10328
530330246012008	10329
530330246013015	10330
530330246013014	10331
530330277014001	10332
530330279001001	10333
530330279001023	10334
530330279001034	10335
530330279001017	10336
530330279001014	10337
530330279001020	10338
530330279006012	10339
530330279006017	10340
530330279006019	10341
530330279006020	10342
530330279006010	10343
530330279001021	10344
530330279001022	10345
530330279001015	10346
530330279001019	10347
530330253023047	10348
530330253023045	10349
530330262001072	10350
530330258063012	10351
530330262001049	10352
530330253023046	10353
530330253023050	10354
530330262001053	10355
530330253023042	10356
530330253023049	10357
530330262001050	10358
530330262001063	10359
530330258063007	10360
530330319043018	10361
530330319043008	10362
530330319043040	10363
530330319043026	10364
530330319043042	10365
530330319061000	10366
530330319043032	10367
530330319043033	10368
530330319043024	10369
530330319043006	10370
530330321022058	10371
530330327025164	10372
530330327025136	10373
530330327025037	10374
530330028001002	10375
530330109002013	10376
530330108001003	10377
530330108001005	10378
530330093003193	10379
530330108001002	10380
530330108001001	10381
530330246013000	10382
530330246012001	10383
530330246011019	10384
530330245001025	10385
530330246011000	10386
530330246011014	10387
530330246011003	10388
530330246012011	10389
530330246011002	10390
530330245003025	10391
530330229024006	10392
530330250034001	10393
530330250034017	10394
530330250061000	10395
530330250063006	10396
530330234042001	10397
530330250063004	10398
530330234042003	10399
530330250063007	10400
530330234042023	10401
530330250033007	10402
530330322101025	10403
530330322102008	10404
530330322102009	10405
530330328001039	10406
530330326022000	10407
530330328001042	10408
530330328001045	10409
530330328001041	10410
530330328001052	10411
530330326022039	10412
530330328001057	10413
530330328001166	10414
530330328001064	10415
530330328001053	10416
530330328002064	10417
530330328001139	10418
530330328001140	10419
530330328002140	10420
530330060002028	10421
530330067001007	10422
530330054002011	10423
530330241003030	10424
530330241001006	10425
530330240002003	10426
530330241002000	10427
530330323163007	10428
530330229024011	10429
530330323163009	10430
530330323161009	10431
530330229022001	10432
530330229022000	10433
530330229022011	10434
530330325002067	10435
530330325002041	10436
530330325002011	10437
530330004011000	10438
530330004011006	10439
530330004011004	10440
530330004022004	10441
530330004022003	10442
530330006001010	10443
530330006001004	10444
530330006001016	10445
530330006001022	10446
530330004011003	10447
530330004022005	10448
530330004011009	10449
530330006001020	10450
530330006001021	10451
530330004011002	10452
530330006003005	10453
530330006003014	10454
530330221021026	10455
530330222021011	10456
530330222011016	10457
530330222012005	10458
530330222031000	10459
530330222023011	10460
530330222024000	10461
530330222023009	10462
530330222031001	10463
530330222011000	10464
530330222021000	10465
530330222023000	10466
530330222012010	10467
530330222012008	10468
530330222012004	10469
530330222012011	10470
530330222012006	10471
530330222011005	10472
530330323221016	10473
530330323263027	10474
530330323263013	10475
530330323263033	10476
530330323221006	10477
530330323263030	10478
530330323263011	10479
530330323263029	10480
530330323221018	10481
530330323221009	10482
530330323221032	10483
530330323222005	10484
530330323222006	10485
530330323221012	10486
530330323221019	10487
530330323221028	10488
530330323263014	10489
530330324012031	10490
530330328003217	10491
530330323193002	10492
530330322083058	10493
530330045001004	10494
530330045001005	10495
530330045001006	10496
530330045001000	10497
530330060002007	10498
530330060002008	10499
530330060002017	10500
530330060002023	10501
530330060002039	10502
530330060002038	10503
530330060001016	10504
530330049004010	10505
530330049004019	10506
530330049004018	10507
530330049003000	10508
530330049003001	10509
530330049003002	10510
530330049004017	10511
530330049004011	10512
530330049004012	10513
530330049004013	10514
530330049004016	10515
530330049003003	10516
530330049003006	10517
530330049003007	10518
530330049004015	10519
530330049004014	10520
530330050002010	10521
530330054004005	10522
530330054004010	10523
530330054004008	10524
530330054004006	10525
530330050002009	10526
530330049002001	10527
530330049002004	10528
530330049002006	10529
530330049002003	10530
530330049002002	10531
530330115003015	10532
530330115001009	10533
530330115001010	10534
530330115001011	10535
530330049004008	10536
530330209003008	10537
530330049005023	10538
530330202001000	10539
530330049005004	10540
530330087003008	10541
530330087003007	10542
530330087003010	10543
530330087003011	10544
530330087003006	10545
530330090002037	10546
530330094002002	10547
530330094002001	10548
530330094002000	10549
530330235002005	10550
530330083001005	10551
530330303052021	10552
530330303052009	10553
530330321023022	10554
530330300031000	10555
530330323175014	10556
530330323183004	10557
530330323182009	10558
530330323182008	10559
530330323183003	10560
530330323182010	10561
530330323182004	10562
530330323182003	10563
530330298013008	10564
530330298013004	10565
530330242002034	10566
530330100011015	10567
530330232011008	10568
530330078001042	10569
530330234031026	10570
530330290042000	10571
530330290041023	10572
530330290041022	10573
530330290041024	10574
530330290042005	10575
530330290041025	10576
530330290041026	10577
530330290042001	10578
530330290042010	10579
530330290042011	10580
530330250013014	10581
530330250013001	10582
530330250013000	10583
530330250013015	10584
530330250013016	10585
530330250013018	10586
530330250013023	10587
530330250013024	10588
530330250013017	10589
530330250013019	10590
530330250013010	10591
530330250013011	10592
530330250013020	10593
530330234032017	10594
530330061002020	10595
530330061002021	10596
530330061002019	10597
530330061002025	10598
530330292031023	10599
530330290034002	10600
530330290034008	10601
530330290034003	10602
530330290034004	10603
530330290031000	10604
530330290034005	10605
530330290034006	10606
530330290034007	10607
530330323173008	10608
530330323173009	10609
530330323173004	10610
530330323173002	10611
530330301002008	10612
530330301002010	10613
530330301002012	10614
530330301002011	10615
530330252003012	10616
530330017011000	10617
530330078001015	10618
530330078001008	10619
530330078001017	10620
530330078001003	10621
530330078001022	10622
530330078001025	10623
530330078004032	10624
530330078001024	10625
530330078004023	10626
530330078004022	10627
530330078004024	10628
530330078004031	10629
530330078004021	10630
530330061004003	10631
530330061003021	10632
530330061004004	10633
530330061004005	10634
530330061003026	10635
530330061002007	10636
530330061002008	10637
530330061002009	10638
530330061002010	10639
530330061002004	10640
530330061002005	10641
530330061002006	10642
530330061003016	10643
530330061003017	10644
530330061003010	10645
530330061003013	10646
530330061001024	10647
530330061001023	10648
530330061001026	10649
530330061001021	10650
530330061001020	10651
530330061001017	10652
530330061001013	10653
530330061003009	10654
530330061001010	10655
530330061001004	10656
530330061001006	10657
530330061001007	10658
530330061001008	10659
530330061001002	10660
530330061001001	10661
530330061001011	10662
530330061001012	10663
530330061001022	10664
530330061001015	10665
530330061003019	10666
530330061003018	10667
530330061003002	10668
530330048003025	10669
530330048003051	10670
530330048003050	10671
530330048003049	10672
530330048003048	10673
530330048003054	10674
530330049003009	10675
530330049003010	10676
530330049003011	10677
530330049003012	10678
530330049002008	10679
530330049002010	10680
530330049002011	10681
530330049002012	10682
530330049002009	10683
530330049002007	10684
530330049002013	10685
530330054004020	10686
530330054003007	10687
530330054004019	10688
530330054004018	10689
530330054004017	10690
530330054004026	10691
530330054003013	10692
530330054003031	10693
530330049002022	10694
530330049002017	10695
530330049002018	10696
530330049002019	10697
530330049002023	10698
530330049002021	10699
530330049002020	10700
530330048003053	10701
530330048003056	10702
530330060004001	10703
530330048003055	10704
530330048003024	10705
530330060004002	10706
530330060004004	10707
530330060004005	10708
530330060004019	10709
530330060004017	10710
530330060004015	10711
530330060004011	10712
530330060004008	10713
530330049002026	10714
530330049002025	10715
530330060004009	10716
530330060004018	10717
530330060004010	10718
530330054003009	10719
530330049002030	10720
530330049002031	10721
530330223001020	10722
530330223001034	10723
530330223001033	10724
530330223001032	10725
530330223002007	10726
530330223002008	10727
530330223002005	10728
530330223002006	10729
530330223002011	10730
530330076002013	10731
530330081001026	10732
530330081001000	10733
530330081002016	10734
530330081002034	10735
530330081001005	10736
530330081002020	10737
530330082001032	10738
530330082001021	10739
530330082001020	10740
530330082001004	10741
530330081002004	10742
530330081002005	10743
530330081002011	10744
530330081002010	10745
530330081002009	10746
530330081002007	10747
530330081002015	10748
530330081003003	10749
530330081003001	10750
530330081003002	10751
530330081001002	10752
530330081001001	10753
530330081001004	10754
530330081003004	10755
530330081003012	10756
530330081003009	10757
530330081003008	10758
530330081003005	10759
530330081003010	10760
530330082001005	10761
530330082001019	10762
530330082001022	10763
530330082001023	10764
530330082003011	10765
530330082003010	10766
530330082001006	10767
530330082001024	10768
530330081003000	10769
530330081003006	10770
530330080022014	10771
530330080022010	10772
530330080022013	10773
530330080022016	10774
530330081003011	10775
530330080021006	10776
530330080021008	10777
530330080021007	10778
530330080012008	10779
530330080021005	10780
530330080021003	10781
530330081002006	10782
530330080021002	10783
530330080021001	10784
530330080021000	10785
530330072001067	10786
530330072001080	10787
530330081002002	10788
530330082003004	10789
530330082003005	10790
530330082001018	10791
530330082003002	10792
530330082003003	10793
530330083001002	10794
530330083001001	10795
530330083002016	10796
530330083001000	10797
530330083001004	10798
530330083001006	10799
530330084002012	10800
530330084002013	10801
530330084002015	10802
530330084002016	10803
530330084002005	10804
530330084002004	10805
530330084002003	10806
530330084002007	10807
530330085002000	10808
530330084002011	10809
530330084002010	10810
530330084002009	10811
530330084002008	10812
530330084002002	10813
530330084002000	10814
530330075004022	10815
530330086002004	10816
530330086002005	10817
530330086002011	10818
530330082002001	10819
530330082002006	10820
530330082002007	10821
530330082002000	10822
530330083001003	10823
530330083001009	10824
530330004012001	10825
530330004012000	10826
530330004012003	10827
530330004012002	10828
530330106004013	10829
530330116006001	10830
530330116006004	10831
530330048004006	10832
530330048004007	10833
530330048004010	10834
530330048004011	10835
530330048004014	10836
530330048004013	10837
530330048004012	10838
530330048004009	10839
530330048004008	10840
530330048004005	10841
530330047002033	10842
530330047002034	10843
530330047002057	10844
530330047002056	10845
530330047002055	10846
530330047002069	10847
530330047002070	10848
530330047002073	10849
530330047002072	10850
530330047002071	10851
530330047002080	10852
530330072001033	10853
530330072001003	10854
530330073003003	10855
530330073003009	10856
530330073003008	10857
530330073003004	10858
530330073003001	10859
530330066001031	10860
530330066001029	10861
530330073003000	10862
530330073003005	10863
530330073003007	10864
530330066001039	10865
530330066001032	10866
530330066001042	10867
530330066001041	10868
530330066001043	10869
530330071002001	10870
530330071002002	10871
530330072001079	10872
530330072001045	10873
530330072001044	10874
530330072001034	10875
530330073003010	10876
530330073003015	10877
530330073003016	10878
530330073003014	10879
530330073003011	10880
530330073003012	10881
530330073003013	10882
530330073003002	10883
530330071002006	10884
530330071002005	10885
530330071002000	10886
530330072001028	10887
530330072001013	10888
530330072001019	10889
530330072001006	10890
530330072001030	10891
530330072001031	10892
530330072001005	10893
530330072001004	10894
530330072001032	10895
530330071001012	10896
530330071001014	10897
530330071001013	10898
530330071002009	10899
530330071002014	10900
530330071002015	10901
530330071002016	10902
530330071002010	10903
530330071002012	10904
530330071002017	10905
530330071002020	10906
530330071002019	10907
530330071002018	10908
530330071001005	10909
530330071001002	10910
530330071001001	10911
530330071001000	10912
530330071002008	10913
530330071002007	10914
530330071002003	10915
530330072001071	10916
530330072001072	10917
530330072001073	10918
530330072001024	10919
530330072001022	10920
530330072001026	10921
530330072001025	10922
530330072001074	10923
530330072001076	10924
530330072001027	10925
530330072001037	10926
530330072001038	10927
530330072001041	10928
530330072001042	10929
530330072001070	10930
530330072001036	10931
530330072001035	10932
530330072001043	10933
530330071001010	10934
530330071001011	10935
530330071001015	10936
530330071002022	10937
530330071001020	10938
530330027004000	10939
530330027003005	10940
530330027003006	10941
530330019001012	10942
530330019003000	10943
530330018001007	10944
530330018001006	10945
530330247024021	10946
530330247024019	10947
530330247024018	10948
530330247024022	10949
530330203003012	10950
530330029002008	10951
530330029002011	10952
530330029002024	10953
530330029002023	10954
530330029002009	10955
530330296014000	10956
530330296014001	10957
530330296014002	10958
530330296014003	10959
530330296012001	10960
530330296012002	10961
530330296012009	10962
530330296012014	10963
530330296012013	10964
530330296012011	10965
530330296014005	10966
530330296014007	10967
530330296014004	10968
530330309022006	10969
530330319031027	10970
530330319031020	10971
530330059002016	10972
530330289014015	10973
530330289014014	10974
530330289013006	10975
530330289013013	10976
530330289013014	10977
530330289013015	10978
530330289013012	10979
530330289013022	10980
530330285001025	10981
530330288011001	10982
530330289012002	10983
530330288011019	10984
530330289014010	10985
530330289014000	10986
530330289014001	10987
530330289014004	10988
530330286001023	10989
530330287002027	10990
530330289014005	10991
530330289014003	10992
530330289012003	10993
530330289012007	10994
530330289012006	10995
530330289014009	10996
530330289014006	10997
530330289012013	10998
530330289012012	10999
530330289012011	11000
530330289013005	11001
530330289014013	11002
530330289014012	11003
530330289014011	11004
530330289013020	11005
530330290012001	11006
530330289013009	11007
530330289013011	11008
530330290012003	11009
530330289013008	11010
530330290012005	11011
530330290012006	11012
530330290012007	11013
530330290012008	11014
530330290012009	11015
530330290013003	11016
530330290014000	11017
530330290014001	11018
530330290014002	11019
530330290014003	11020
530330290014005	11021
530330290014006	11022
530330290013004	11023
530330290013005	11024
530330285002018	11025
530330285002026	11026
530330285002016	11027
530330014004014	11028
530330014004013	11029
530330242001012	11030
530330242002053	11031
530330304031006	11032
530330304031004	11033
530330313012019	11034
530330313012015	11035
530330315022025	11036
530330315022023	11037
530330315021062	11038
530330229012003	11039
530330303041016	11040
530330303132025	11041
530330303132031	11042
530330303132023	11043
530330303132024	11044
530330311004012	11045
530330311004016	11046
530330311004022	11047
530330311002018	11048
530330311004002	11049
530330311003010	11050
530330311003009	11051
530330311003012	11052
530330311004018	11053
530330306002033	11054
530330311002009	11055
530330311004014	11056
530330316052020	11057
530330312043003	11058
530330312043009	11059
530330316052021	11060
530330312043010	11061
530330312043007	11062
530330315013033	11063
530330315012116	11064
530330315012124	11065
530330315021112	11066
530330056003020	11067
530330056005013	11068
530330056005016	11069
530330056005032	11070
530330056005036	11071
530330056005037	11072
530330056005014	11073
530330056005015	11074
530330056005038	11075
530330056005039	11076
530330056005047	11077
530330056005043	11078
530330056005044	11079
530330056005048	11080
530330277022047	11081
530330277021019	11082
530330277021018	11083
530330277021029	11084
530330277021028	11085
530330277024008	11086
530330290013015	11087
530330290013018	11088
530330290013016	11089
530330300034000	11090
530330295041007	11091
530330295042000	11092
530330295032001	11093
530330295043001	11094
530330295032000	11095
530330295041002	11096
530330295032006	11097
530330295042003	11098
530330295043005	11099
530330295042001	11100
530330295043006	11101
530330295043008	11102
530330320073021	11103
530330320073030	11104
530330320051001	11105
530330320051002	11106
530330320051023	11107
530330320051025	11108
530330320051020	11109
530330320072002	11110
530330320072000	11111
530330320073029	11112
530330320051000	11113
530330320073024	11114
530330320073028	11115
530330320051005	11116
530330320051003	11117
530330320073027	11118
530330320051004	11119
530330320051042	11120
530330315021221	11121
530330277011022	11122
530330277011017	11123
530330277011023	11124
530330277011014	11125
530330280001000	11126
530330280001003	11127
530330280003017	11128
530330280002001	11129
530330280002006	11130
530330280001015	11131
530330280003018	11132
530330280001013	11133
530330280001010	11134
530330280001018	11135
530330280002000	11136
530330257011023	11137
530330257012021	11138
530330257015011	11139
530330257012023	11140
530330257014004	11141
530330258053013	11142
530330258053001	11143
530330257015006	11144
530330257014001	11145
530330257012022	11146
530330258053000	11147
530330258063024	11148
530330257012026	11149
530330257015012	11150
530330258063018	11151
530330257015005	11152
530330257015008	11153
530330258063027	11154
530330257014005	11155
530330257011029	11156
530330319042011	11157
530330319043030	11158
530330319041031	11159
530330319043031	11160
530330319042014	11161
530330319041032	11162
530330319041033	11163
530330319042013	11164
530330319041030	11165
530330319042009	11166
530330319042008	11167
530330321022066	11168
530330321022050	11169
530330321022064	11170
530330321022065	11171
530330321022074	11172
530330327022027	11173
530330327022015	11174
530330327022020	11175
530330327025080	11176
530330327025017	11177
530330060001014	11178
530330060001010	11179
530330093003161	11180
530330109002067	11181
530330109002073	11182
530330247011037	11183
530330247024000	11184
530330239004023	11185
530330247011025	11186
530330239004026	11187
530330322083024	11188
530330234042010	11189
530330322083043	11190
530330250063011	11191
530330321031028	11192
530330321031007	11193
530330322083044	11194
530330250034000	11195
530330250063008	11196
530330322083042	11197
530330321031010	11198
530330234042011	11199
530330328001067	11200
530330328001068	11201
530330328001050	11202
530330328001066	11203
530330328001047	11204
530330328001037	11205
530330328001048	11206
530330061002002	11207
530330061004006	11208
530330061004012	11209
530330061004007	11210
530330066001027	11211
530330066002017	11212
530330065001013	11213
530330065001015	11214
530330066001007	11215
530330066002018	11216
530330066001030	11217
530330240001000	11218
530330240002013	11219
530330240001002	11220
530330237003010	11221
530330227012026	11222
530330237003014	11223
530330240002000	11224
530330227012028	11225
530330237003013	11226
530330227012023	11227
530330227012013	11228
530330227012015	11229
530330240001001	11230
530330237003016	11231
530330227012022	11232
530330237003012	11233
530330323163002	11234
530330323171000	11235
530330323163006	11236
530330323161008	11237
530330323171010	11238
530330323171001	11239
530330323152018	11240
530330325002097	11241
530330325002066	11242
530330323152021	11243
530330323152039	11244
530330323152002	11245
530330325002062	11246
530330328001024	11247
530330220031000	11248
530330220011014	11249
530330220031002	11250
530330316053016	11251
530330316043001	11252
530330316042008	11253
530330316042009	11254
530330316041017	11255
530330312043005	11256
530330312043001	11257
530330312043002	11258
530330002003000	11259
530330003001017	11260
530330003001007	11261
530330003001029	11262
530330003001008	11263
530330003001006	11264
530330003001009	11265
530330003001018	11266
530330002005001	11267
530330006003015	11268
530330219052016	11269
530330220035002	11270
530330220035003	11271
530330220035004	11272
530330220034007	11273
530330220031009	11274
530330220034000	11275
530330219035001	11276
530330220034006	11277
530330219052017	11278
530330323263016	11279
530330323261031	11280
530330323263015	11281
530330323261027	11282
530330323263017	11283
530330323263021	11284
530330324014003	11285
530330324012038	11286
530330324014005	11287
530330324024005	11288
530330328003501	11289
530330240001023	11290
530330240001025	11291
530330204021002	11292
530330033001001	11293
530330033001002	11294
530330033001003	11295
530330033001018	11296
530330033001017	11297
530330033001016	11298
530330229025002	11299
530330313023000	11300
530330313023001	11301
530330113003000	11302
530330277011024	11303
530330025002013	11304
530330060001013	11305
530330057006004	11306
530330006002002	11307
530330006002003	11308
530330006002005	11309
530330006002006	11310
530330006002004	11311
530330260012000	11312
530330260011011	11313
530330260011000	11314
530330260012001	11315
530330260011009	11316
530330260011010	11317
530330323161003	11318
530330277021033	11319
530330277021030	11320
530330277024027	11321
530330277024023	11322
530330277024030	11323
530330097024013	11324
530330097024012	11325
530330097014029	11326
530330078002039	11327
530330027001002	11328
530330027002003	11329
530330027002002	11330
530330027002001	11331
530330304041011	11332
530330239002021	11333
530330033003010	11334
530330222032020	11335
530330228033050	11336
530330228033049	11337
530330228033019	11338
530330228033024	11339
530330228033022	11340
530330250012014	11341
530330250012001	11342
530330250012004	11343
530330250012005	11344
530330250012006	11345
530330250012008	11346
530330250012009	11347
530330250012019	11348
530330250012021	11349
530330250012011	11350
530330250012010	11351
530330250012013	11352
530330247023010	11353
530330206003005	11354
530330004021006	11355
530330210005004	11356
530330104012009	11357
530330104011016	11358
530330104012008	11359
530330104011013	11360
530330205001001	11361
530330205001002	11362
530330006004001	11363
530330006004002	11364
530330288022003	11365
530330288022017	11366
530330236041014	11367
530330043011003	11368
530330320031018	11369
530330320031017	11370
530330320031021	11371
530330320031019	11372
530330320031053	11373
530330320031054	11374
530330299023006	11375
530330095001054	11376
530330095001053	11377
