census_2010_block_id	census_block_group_id	census_block_id
530330305042009	768	16955
530330305042005	768	16956
530330258063011	543	16957
530330258063010	543	16958
530330258063006	543	16959
530330262001047	14	16960
530330262001075	14	16961
530330262001077	14	16962
530330262001062	14	16963
530330262001078	14	16964
530330262001074	14	16965
530330262001071	14	16966
530330262001064	14	16967
530330262001066	14	16968
530330262001048	14	16969
530330262001067	14	16970
530330262001065	14	16971
530330262001069	14	16972
530330312061012	865	16973
530330253012009	625	16974
530330253012025	625	16975
530330253012026	625	16976
530330253012030	625	16977
530330253012033	625	16978
530330253011003	643	16979
530330253011004	643	16980
530330253011023	643	16981
530330253011022	643	16982
530330253011021	643	16983
530330253011024	643	16984
530330253011002	643	16985
530330253012032	625	16986
530330253012031	625	16987
530330253012027	625	16988
530330253012024	625	16989
530330253012021	625	16990
530330253012022	625	16991
530330253012023	625	16992
530330253012017	625	16993
530330253012028	625	16994
530330253011000	643	16995
530330252002000	79	16996
530330252001003	541	16997
530330253012006	625	16998
530330253012005	625	16999
530330253011007	643	17000
530330253012019	625	17001
530330253012016	625	17002
530330253012015	625	17003
530330253012014	625	17004
530330247024026	805	17005
530330247025001	442	17006
530330247024023	805	17007
530330247025003	442	17008
530330247025025	442	17009
530330247025024	442	17010
530330247025004	442	17011
530330247025018	442	17012
530330247024011	805	17013
530330247024014	805	17014
530330247024013	805	17015
530330247024012	805	17016
530330247022002	1323	17017
530330239004028	549	17018
530330239004027	549	17019
530330247025009	442	17020
530330252003011	414	17021
530330252002020	79	17022
530330252002005	79	17023
530330252001005	541	17024
530330252002004	79	17025
530330247021019	944	17026
530330247021013	944	17027
530330252005005	583	17028
530330247021004	944	17029
530330252005002	583	17030
530330247023020	943	17031
530330252005001	583	17032
530330252005000	583	17033
530330252005003	583	17034
530330247021005	944	17035
530330247023015	943	17036
530330247021027	944	17037
530330250011002	891	17038
530330250011000	891	17039
530330263002011	36	17040
530330263002023	36	17041
530330263002025	36	17042
530330263002026	36	17043
530330263002015	36	17044
530330119004018	1051	17045
530330119004014	1051	17046
530330119004016	1051	17047
530330119004017	1051	17048
530330119004013	1051	17049
530330119004008	1051	17050
530330119004009	1051	17051
530330263001047	16	17052
530330119004004	1051	17053
530330119005011	1212	17054
530330119005014	1212	17055
530330119005015	1212	17056
530330119005016	1212	17057
530330119005013	1212	17058
530330119004001	1051	17059
530330119004000	1051	17060
530330119003009	330	17061
530330119004007	1051	17062
530330119004005	1051	17063
530330119004015	1051	17064
530330119004006	1051	17065
530330119004011	1051	17066
530330119004010	1051	17067
530330119004012	1051	17068
530330309021018	722	17069
530330309021006	722	17070
530330309021001	722	17071
530330309012039	365	17072
530330309021004	722	17073
530330309021002	722	17074
530330309021005	722	17075
530330309021012	722	17076
530330309021016	722	17077
530330309021014	722	17078
530330309021013	722	17079
530330309021003	722	17080
530330309012040	365	17081
530330304043021	1413	17082
530330304043020	1413	17083
530330304043007	1413	17084
530330304043022	1413	17085
530330309023015	464	17086
530330309023013	464	17087
530330309022001	1298	17088
530330309022005	1298	17089
530330309022012	1298	17090
530330308011042	396	17091
530330308011043	396	17092
530330310002015	1395	17093
530330309022014	1298	17094
530330309021011	722	17095
530330309021010	722	17096
530330309021025	722	17097
530330309023011	464	17098
530330309023012	464	17099
530330309021009	722	17100
530330309021000	722	17101
530330309023016	464	17102
530330309023003	464	17103
530330309011008	246	17104
530330309011009	246	17105
530330309011017	246	17106
530330304012032	1106	17107
530330309011036	246	17108
530330309011006	246	17109
530330309011035	246	17110
530330309011038	246	17111
530330309011007	246	17112
530330309011037	246	17113
530330309011014	246	17114
530330309011013	246	17115
530330309011011	246	17116
530330309011012	246	17117
530330309011026	246	17118
530330309011027	246	17119
530330309011010	246	17120
530330309011028	246	17121
530330309011029	246	17122
530330309011030	246	17123
530330309011032	246	17124
530330309011033	246	17125
530330304012030	1106	17126
530330101005015	1163	17127
530330101005017	1163	17128
530330246023009	505	17129
530330246023013	505	17130
530330246023006	505	17131
530330246023014	505	17132
530330246023012	505	17133
530330246023007	505	17134
530330246023010	505	17135
530330246023011	505	17136
530330246022021	506	17137
530330036001042	826	17138
530330036003017	1050	17139
530330036003000	1050	17140
530330036003001	1050	17141
530330036003016	1050	17142
530330270001002	905	17143
530330270001001	905	17144
530330270001004	905	17145
530330270001000	905	17146
530330264004026	640	17147
530330264003010	253	17148
530330270001006	905	17149
530330270001003	905	17150
530330270001005	905	17151
530330270001008	905	17152
530330270002005	808	17153
530330270002006	808	17154
530330270001009	905	17155
530330270001007	905	17156
530330270002004	808	17157
530330028002007	1379	17158
530330028002006	1379	17159
530330028002010	1379	17160
530330028002011	1379	17161
530330028002012	1379	17162
530330028003001	708	17163
530330028003008	708	17164
530330028003009	708	17165
530330028003010	708	17166
530330028001013	126	17167
530330028002002	1379	17168
530330028002003	1379	17169
530330028003004	708	17170
530330028003003	708	17171
530330028003012	708	17172
530330262002009	29	17173
530330262004003	31	17174
530330262002008	29	17175
530330262001016	14	17176
530330262001021	14	17177
530330262004001	31	17178
530330262004002	31	17179
530330262004000	31	17180
530330262001195	14	17181
530330262001165	14	17182
530330262001191	14	17183
530330262001023	14	17184
530330262001020	14	17185
530330241004018	843	17186
530330206001007	974	17187
530330320062027	1270	17188
530330320062004	1270	17189
530330059003008	902	17190
530330059003007	902	17191
530330219053010	884	17192
530330302024006	820	17193
530330295031012	910	17194
530330298025001	498	17195
530330258063031	543	17196
530330249032004	762	17197
530330249032005	762	17198
530330323244017	349	17199
530330323244019	349	17200
530330260014010	363	17201
530330202002010	233	17202
530330066001026	274	17203
530330066001034	274	17204
530330066001025	274	17205
530330216001012	159	17206
530330067001013	97	17207
530330294071007	1223	17208
530330294071006	1223	17209
530330294071005	1223	17210
530330294071009	1223	17211
530330294071008	1223	17212
530330294071010	1223	17213
530330294073003	785	17214
530330294073000	785	17215
530330321041035	516	17216
530330268022006	777	17217
530330105005000	93	17218
530330105005001	93	17219
530330105005002	93	17220
530330105005003	93	17221
530330105005004	93	17222
530330114011002	1375	17223
530330093001042	472	17224
530330240001029	379	17225
530330223001030	1086	17226
530330302022004	729	17227
530330302022005	729	17228
530330302022007	729	17229
530330302022006	729	17230
530330302022019	729	17231
530330284033003	1177	17232
530330284033004	1177	17233
530330027004006	457	17234
530330027004004	457	17235
530330075005001	997	17236
530330110022007	117	17237
530330110022006	117	17238
530330110022034	117	17239
530330110022005	117	17240
530330110022004	117	17241
530330110022033	117	17242
530330110022003	117	17243
530330110022016	117	17244
530330110022017	117	17245
530330110022019	117	17246
530330110022040	117	17247
530330110022032	117	17248
530330110022039	117	17249
530330110022038	117	17250
530330110022031	117	17251
530330110022030	117	17252
530330110022029	117	17253
530330110022018	117	17254
530330110022028	117	17255
530330110022020	117	17256
530330110022027	117	17257
530330110022026	117	17258
530330110022036	117	17259
530330110022035	117	17260
530330110011006	118	17261
530330110011005	118	17262
530330110011009	118	17263
530330110012006	1127	17264
530330110013002	1382	17265
530330110013001	1382	17266
530330110013010	1382	17267
530330110013009	1382	17268
530330110013024	1382	17269
530330110013008	1382	17270
530330110013007	1382	17271
530330110013028	1382	17272
530330110013025	1382	17273
530330110013027	1382	17274
530330110013029	1382	17275
530330110013003	1382	17276
530330218022002	297	17277
530330218022011	297	17278
530330218022008	297	17279
530330218021016	310	17280
530330218021017	310	17281
530330218021015	310	17282
530330218021014	310	17283
530330218021001	310	17284
530330218021010	310	17285
530330275001018	547	17286
530330275004001	1015	17287
530330275001019	547	17288
530330275004000	1015	17289
530330323221030	761	17290
530330323223016	300	17291
530330323223014	300	17292
530330323221025	761	17293
530330323221029	761	17294
530330323223012	300	17295
530330323223011	300	17296
530330323223015	300	17297
530330323202013	1000	17298
530330323202012	1000	17299
530330323212005	978	17300
530330323212011	978	17301
530330323212004	978	17302
530330323213019	1018	17303
530330323213018	1018	17304
530330323213008	1018	17305
530330323213001	1018	17306
530330323213002	1018	17307
530330323203019	358	17308
530330017021002	912	17309
530330078001055	540	17310
530330089001016	520	17311
530330089003000	64	17312
530330088003019	65	17313
530330089003011	64	17314
530330089003010	64	17315
530330313022036	319	17316
530330313022046	319	17317
530330313022035	319	17318
530330313022044	319	17319
530330313022050	319	17320
530330315021199	45	17321
530330118004001	1150	17322
530330117001008	1320	17323
530330304042017	1008	17324
530330304041022	1271	17325
530330304041024	1271	17326
530330310001015	938	17327
530330312022011	43	17328
530330312022014	43	17329
530330312023011	172	17330
530330312023017	172	17331
530330312024000	495	17332
530330312024001	495	17333
530330312024011	495	17334
530330312024012	495	17335
530330312023015	172	17336
530330312023016	172	17337
530330312024010	495	17338
530330312023014	172	17339
530330315021136	45	17340
530330315021108	45	17341
530330315021083	45	17342
530330315021120	45	17343
530330277023033	175	17344
530330277023031	175	17345
530330298022000	1206	17346
530330298023004	428	17347
530330298012026	293	17348
530330298012027	293	17349
530330298022006	1206	17350
530330298022018	1206	17351
530330298022007	1206	17352
530330317041025	266	17353
530330317043017	860	17354
530330317043006	860	17355
530330317043020	860	17356
530330317043009	860	17357
530330317043007	860	17358
530330317042007	267	17359
530330317043018	860	17360
530330316042007	661	17361
530330316031023	323	17362
530330316031019	323	17363
530330316031022	323	17364
530330327025150	180	17365
530330284031003	1414	17366
530330284032003	370	17367
530330284033008	1177	17368
530330284033020	1177	17369
530330284033013	1177	17370
530330284033017	1177	17371
530330284031002	1414	17372
530330284031001	1414	17373
530330284033019	1177	17374
530330288022002	368	17375
530330284031007	1414	17376
530330284033001	1177	17377
530330288022013	368	17378
530330319092009	859	17379
530330319082002	1091	17380
530330319082004	1091	17381
530330319082007	1091	17382
530330319092007	859	17383
530330320022022	185	17384
530330320022014	185	17385
530330320022016	185	17386
530330320022018	185	17387
530330320022027	185	17388
530330320022019	185	17389
530330320022015	185	17390
530330327022061	196	17391
530330327025149	180	17392
530330327022060	196	17393
530330327022062	196	17394
530330327025197	180	17395
530330327025190	180	17396
530330327025069	180	17397
530330327025074	180	17398
530330116006024	51	17399
530330118006003	1378	17400
530330118005005	568	17401
530330118005006	568	17402
530330117003001	63	17403
530330250011006	891	17404
530330251013001	91	17405
530330251014001	513	17406
530330251014000	513	17407
530330250051023	333	17408
530330251014002	513	17409
530330321023040	195	17410
530330321032039	143	17411
530330321043016	435	17412
530330321043038	435	17413
530330321043011	435	17414
530330321023036	195	17415
530330321043018	435	17416
530330321023039	195	17417
530330321032028	143	17418
530330321032029	143	17419
530330321032034	143	17420
530330321032031	143	17421
530330321023037	195	17422
530330321043040	435	17423
530330321043024	435	17424
530330321043015	435	17425
530330326023038	334	17426
530330326023035	334	17427
530330328001148	213	17428
530330328001163	213	17429
530330328002055	199	17430
530330328002079	199	17431
530330328002053	199	17432
530330328002076	199	17433
530330328002072	199	17434
530330328002071	199	17435
530330328002080	199	17436
530330328002059	199	17437
530330328002054	199	17438
530330328001079	213	17439
530330328002084	199	17440
530330078003019	129	17441
530330236033003	1055	17442
530330236033009	1055	17443
530330236033010	1055	17444
530330236041002	757	17445
530330236034006	1415	17446
530330236041009	757	17447
530330236041006	757	17448
530330236041007	757	17449
530330236041004	757	17450
530330236033007	1055	17451
530330322141009	720	17452
530330326012027	212	17453
530330326012026	212	17454
530330326012031	212	17455
530330326012028	212	17456
530330325002109	134	17457
530330325002117	134	17458
530330328001007	213	17459
530339901000006	203	17460
530330022003012	600	17461
530330022003008	600	17462
530330022003001	600	17463
530330022003002	600	17464
530330009002001	1384	17465
530330009002019	1384	17466
530330009002020	1384	17467
530330022003009	600	17468
530330009002030	1384	17469
530330009002027	1384	17470
530330009002021	1384	17471
530330323091000	348	17472
530330323091004	348	17473
530330323091001	348	17474
530330226051004	528	17475
530330323093002	346	17476
530330323151016	229	17477
530330323292043	350	17478
530330325004000	231	17479
530330325004003	231	17480
530330325004001	231	17481
530330325001064	230	17482
530330325004002	231	17483
530330325004013	231	17484
530330328003304	200	17485
530330262001192	14	17486
530330211001016	1416	17487
530330211001015	1416	17488
530330211001000	1416	17489
530330211001001	1416	17490
530330211001014	1416	17491
530330211001017	1416	17492
530330211001018	1416	17493
530330211001013	1416	17494
530330211001002	1416	17495
530330211001003	1416	17496
530330211001012	1416	17497
530330211001019	1416	17498
530330025002004	68	17499
530330025002003	68	17500
530330108001007	1282	17501
530330108001006	1282	17502
530330108003013	1030	17503
530330108003012	1030	17504
530330108003011	1030	17505
530330108003010	1030	17506
530330108003016	1030	17507
530330108003015	1030	17508
530330108003014	1030	17509
530330108002000	1211	17510
530330108003017	1030	17511
530330108002003	1211	17512
530330107011008	935	17513
530330107011012	935	17514
530330108002007	1211	17515
530330108002006	1211	17516
530330108002001	1211	17517
530330108002005	1211	17518
530330107011016	935	17519
530330107011015	935	17520
530330107011013	935	17521
530330107012008	1364	17522
530330107011014	935	17523
530330107011017	935	17524
530330108002004	1211	17525
530330108002010	1211	17526
530330108002009	1211	17527
530330108001011	1282	17528
530330108001013	1282	17529
530330108002008	1211	17530
530330017021001	912	17531
530330014003012	148	17532
530330323263007	712	17533
530330320061002	98	17534
530330320061011	98	17535
530330320061016	98	17536
530330320061004	98	17537
530330288024000	507	17538
530330288024002	507	17539
530330288013000	580	17540
530330288024001	507	17541
530330288013001	580	17542
530330288024003	507	17543
530330288024006	507	17544
530330288013005	580	17545
530330288013004	580	17546
530330249023003	1114	17547
530330007001004	1140	17548
530330007002002	617	17549
530330007002003	617	17550
530330007001011	1140	17551
530330007001012	1140	17552
530330007002017	617	17553
530330007002018	617	17554
530330007002004	617	17555
530330007002011	617	17556
530330007002016	617	17557
530330007002005	617	17558
530330007002006	617	17559
530330007002007	617	17560
530330007002008	617	17561
530330007002010	617	17562
530330007002009	617	17563
530330007002015	617	17564
530330007002013	617	17565
530330007002012	617	17566
530330007002014	617	17567
530330299013005	500	17568
530330251023021	465	17569
530330251023019	465	17570
530330251023038	465	17571
530330251023012	465	17572
530330251024023	424	17573
530330251021017	332	17574
530330252005012	583	17575
530330252005023	583	17576
530330252005024	583	17577
530330252005034	583	17578
530330251011012	515	17579
530330251011014	515	17580
530330251011015	515	17581
530330251011013	515	17582
530330268013003	705	17583
530330268013004	705	17584
530330268013005	705	17585
530330268014002	703	17586
530330268014001	703	17587
530330246022009	506	17588
530330249023024	1114	17589
530330249023023	1114	17590
530330249023025	1114	17591
530330249011008	1164	17592
530330249021016	1116	17593
530330249021017	1116	17594
530330215001004	1374	17595
530330215001011	1374	17596
530330215001010	1374	17597
530330249032002	762	17598
530330249032001	762	17599
530330249032003	762	17600
530330249032014	762	17601
530330249032017	762	17602
530330215004014	281	17603
530330297004004	3	17604
530330297004047	3	17605
530330297004046	3	17606
530330297004044	3	17607
530330297004026	3	17608
530330297004030	3	17609
530330297004033	3	17610
530330297004034	3	17611
530330316033056	769	17612
530330109002076	21	17613
530330104021013	19	17614
530330109002084	21	17615
530330109001008	20	17616
530330109001011	20	17617
530330109001012	20	17618
530330227011017	831	17619
530330241003028	386	17620
530330098001028	622	17621
530330073001005	314	17622
530330097023000	802	17623
530330097023001	802	17624
530330097023002	802	17625
530330030003005	219	17626
530330030003004	219	17627
530330030003003	219	17628
530330030003006	219	17629
530330322103080	398	17630
530330284022010	908	17631
530330213002006	948	17632
530330213002005	948	17633
530330213002009	948	17634
530330213002008	948	17635
530330213002007	948	17636
530330017022000	896	17637
530330017022013	896	17638
530330017011010	895	17639
530330017011011	895	17640
530330097025005	103	17641
530330097025011	103	17642
530330097025003	103	17643
530330267002010	862	17644
530330295043009	1208	17645
530330303123014	163	17646
530330303123013	163	17647
530330303123018	163	17648
530330207002011	781	17649
530330313022037	319	17650
530330313022016	319	17651
530330313022017	319	17652
530330313022048	319	17653
530330313022025	319	17654
530530702071000	1409	17655
530530702071003	1409	17656
530530735006000	1417	17657
530330312021008	842	17658
530330312021023	842	17659
530330312021022	842	17660
530330312021024	842	17661
530330312021021	842	17662
530330312021026	842	17663
530330312021028	842	17664
530330312021029	842	17665
530330312021025	842	17666
530330312021030	842	17667
530330312023018	172	17668
530330312023019	172	17669
530330312023012	172	17670
530330315021081	45	17671
530330315021224	45	17672
530330315021107	45	17673
530330277023040	175	17674
530330277023034	175	17675
530330298012021	293	17676
530330298026001	282	17677
530330298026010	282	17678
530330298026012	282	17679
530330298026020	282	17680
530330298012025	293	17681
530330298026002	282	17682
530330317041008	266	17683
530330317041006	266	17684
530330317041019	266	17685
530330317041013	266	17686
530330317041036	266	17687
530330317041018	266	17688
530330317041005	266	17689
530330317041009	266	17690
530330317041003	266	17691
530330317041020	266	17692
530330317041024	266	17693
530330317041034	266	17694
530330317041015	266	17695
530330317042000	267	17696
530330317041004	266	17697
530330316031024	323	17698
530330316031013	323	17699
530330316032011	178	17700
530330106004017	1295	17701
530330277015012	181	17702
530330277015010	181	17703
530330283003005	2	17704
530330262001138	14	17705
530330283003014	2	17706
530330283003010	2	17707
530330283003006	2	17708
530330283003026	2	17709
530330283003009	2	17710
530330283003013	2	17711
530330283003048	2	17712
530330283003008	2	17713
530330283003034	2	17714
530330319082001	1091	17715
530330318002010	183	17716
530330319091000	1101	17717
530330319074024	1089	17718
530330320022013	185	17719
530330320022020	185	17720
530330320022034	185	17721
530330327025203	180	17722
530330327025056	180	17723
530330116005007	49	17724
530330116005008	49	17725
530330118001005	331	17726
530330118006018	1378	17727
530330118001014	331	17728
530330118001003	331	17729
530330118006016	1378	17730
530330118001013	331	17731
530330250051033	333	17732
530330326021014	198	17733
530330326023055	334	17734
530330328002057	199	17735
530330328002077	199	17736
530330243001002	204	17737
530330233003000	337	17738
530330232022004	1408	17739
530330232011009	745	17740
530330232011010	745	17741
530330230001005	942	17742
530330322152053	132	17743
530330322141001	720	17744
530330322141002	720	17745
530330322141000	720	17746
530330325002128	134	17747
530330328001009	213	17748
530330328002020	199	17749
530330015001016	609	17750
530330016002017	676	17751
530330015001017	609	17752
530330022003000	600	17753
530330323244009	349	17754
530330323093001	346	17755
530330323093000	346	17756
530330323093005	346	17757
530330323233005	85	17758
530330323233006	85	17759
530330323233011	85	17760
530330323151014	229	17761
530330323151011	229	17762
530330323292045	350	17763
530330323292042	350	17764
530330325001077	230	17765
530330328001001	213	17766
530330328003253	200	17767
530330323282002	833	17768
530330060002043	889	17769
530330060002045	889	17770
530330060002046	889	17771
530330060002044	889	17772
530330060001015	473	17773
530330060001009	473	17774
530330322123006	488	17775
530330294062033	1195	17776
530330294062018	1195	17777
530330294062017	1195	17778
530330323283014	597	17779
530330323073020	242	17780
530330323073021	242	17781
530330323073022	242	17782
530330323073015	242	17783
530330323073016	242	17784
530330323073014	242	17785
530330290014017	1248	17786
530330290014019	1248	17787
530330290014018	1248	17788
530330290014016	1248	17789
530330241002003	662	17790
530330241002004	662	17791
530330111013003	967	17792
530330111013004	967	17793
530330276002008	1038	17794
530330276002014	1038	17795
530330276002009	1038	17796
530330252003002	414	17797
530330027001022	646	17798
530330027001023	646	17799
530330027001024	646	17800
530330027001003	646	17801
530330027002004	1311	17802
530330027002024	1311	17803
530330027001010	646	17804
530330027002025	1311	17805
530330027001011	646	17806
530330296013007	809	17807
530330296013008	809	17808
530330296013010	809	17809
530330056005033	309	17810
530330056005041	309	17811
530330056005034	309	17812
530330056005040	309	17813
530330069002016	1228	17814
530330322083075	214	17815
530330322083050	214	17816
530330322083040	214	17817
530330322083048	214	17818
530330322083049	214	17819
530330091001023	695	17820
530330220062008	1133	17821
530330220062009	1133	17822
530330220052004	114	17823
530330220062006	1133	17824
530330220062007	1133	17825
530330220062003	1133	17826
530330321031011	113	17827
530330321031008	113	17828
530330321031013	113	17829
530330106005007	260	17830
530330106005008	260	17831
530330111024008	966	17832
530330305044008	8	17833
530330015001020	609	17834
530330015001021	609	17835
530330093003197	23	17836
530330093003198	23	17837
530330093003187	23	17838
530330093003188	23	17839
530330093003204	23	17840
530330093003203	23	17841
530330093003202	23	17842
530330093003200	23	17843
530330093003201	23	17844
530330093003189	23	17845
530330093003206	23	17846
530330093003154	23	17847
530330093003152	23	17848
530330093003153	23	17849
530330093003205	23	17850
530330099002018	315	17851
530330099002017	315	17852
530330232021001	1104	17853
530330222021009	1283	17854
530330222021010	1283	17855
530330222021007	1283	17856
530330222021013	1283	17857
530330222011006	562	17858
530330323163013	799	17859
530330322034010	448	17860
530330323163024	799	17861
530330322034003	448	17862
530330323163025	799	17863
530330322034002	448	17864
530330322034004	448	17865
530330323163022	799	17866
530330322034001	448	17867
530330322034008	448	17868
530330323163021	799	17869
530330322034005	448	17870
530330322034006	448	17871
530330323163027	799	17872
530330323163019	799	17873
530330221014012	995	17874
530330222021014	1283	17875
530330222011014	562	17876
530330222011013	562	17877
530330323174000	447	17878
530330323174005	447	17879
530330323174001	447	17880
530330323173003	936	17881
530330221023014	1024	17882
530330221011004	1085	17883
530330222013005	381	17884
530330221013014	390	17885
530330222013001	381	17886
530330222013000	381	17887
530330221013013	390	17888
530330221013012	390	17889
530330222013003	381	17890
530330222013006	381	17891
530330222013002	381	17892
530330222014013	972	17893
530330222013008	381	17894
530330222014009	972	17895
530330221011008	1085	17896
530330221014001	995	17897
530330221013004	390	17898
530330221013005	390	17899
530330221014010	995	17900
530330221014005	995	17901
530330221014003	995	17902
530330221014004	995	17903
530330221014008	995	17904
530330221014006	995	17905
530330221014007	995	17906
530330302021004	821	17907
530330222012000	563	17908
530330222012009	563	17909
530330323232012	42	17910
530330323232006	42	17911
530330292061018	1	17912
530330208003003	412	17913
530330208004001	236	17914
530330201001016	352	17915
530330208003010	412	17916
530330208003011	412	17917
530330208003009	412	17918
530330208003008	412	17919
530330209003001	1040	17920
530330209003002	1040	17921
530330228014008	749	17922
530330062001037	316	17923
530330062001061	316	17924
530330062001059	316	17925
530330062001058	316	17926
530330062001062	316	17927
530330062001057	316	17928
530330062001068	316	17929
530330062003018	928	17930
530330062003015	928	17931
530330062003017	928	17932
530330062003016	928	17933
530330062003011	928	17934
530330062003010	928	17935
530330287002002	822	17936
530330287002003	822	17937
530330287002005	822	17938
530330262003007	963	17939
530330262004009	31	17940
530330262004005	31	17941
530330262001109	14	17942
530330273003026	54	17943
530330290032003	686	17944
530330290032002	686	17945
530330290032001	686	17946
530330290032012	686	17947
530330290032014	686	17948
530330290032015	686	17949
530330290041020	1157	17950
530330290032018	686	17951
530330290041021	1157	17952
530330290032017	686	17953
530330290032016	686	17954
530330290032000	686	17955
530330022004001	345	17956
530330276003006	1074	17957
530330022003013	600	17958
530330052003021	1399	17959
530330323202014	1000	17960
530330059003002	902	17961
530330059003003	902	17962
530330059003004	902	17963
530330005001007	845	17964
530330005001006	845	17965
530330005001004	845	17966
530330313022038	319	17967
530330315023039	78	17968
530330310002017	1395	17969
530330315013019	171	17970
530330315021080	45	17971
530330315021096	45	17972
530330315021104	45	17973
530330243002023	1039	17974
530330297004054	3	17975
530330305011040	4	17976
530330305011030	4	17977
530330305011020	4	17978
530330305011041	4	17979
530330305011028	4	17980
530330320062030	1270	17981
530330320063007	699	17982
530330320063014	699	17983
530330320063015	699	17984
530330320062051	1270	17985
530330320062031	1270	17986
530330317062017	794	17987
530330317062007	794	17988
530330317041002	266	17989
530330320062034	1270	17990
530330320062032	1270	17991
530330316031000	323	17992
530330316031009	323	17993
530330316031004	323	17994
530330316031005	323	17995
530330316031003	323	17996
530330316031002	323	17997
530330316031008	323	17998
530330316032003	178	17999
530330316031012	323	18000
530330316031010	323	18001
530330316031007	323	18002
530330316031006	323	18003
530330316031011	323	18004
530330245002028	47	18005
530330245002014	47	18006
530330277015009	181	18007
530330277015008	181	18008
530330286005024	11	18009
530330286005028	11	18010
530330292061009	1	18011
530330262001186	14	18012
530330292061032	1	18013
530330283003003	2	18014
530330319062017	182	18015
530330319074025	1089	18016
530330318002000	183	18017
530330319091021	1101	18018
530330320022028	185	18019
530330320022033	185	18020
530330320032004	184	18021
530330320032003	184	18022
530330320034091	186	18023
530330320034025	186	18024
530330320034024	186	18025
530330320034023	186	18026
530330320034019	186	18027
530330320034021	186	18028
530330245003002	275	18029
530330245003004	275	18030
530330243003022	989	18031
530330243003020	989	18032
530330114021028	1418	18033
530330114023013	1401	18034
530330115001019	1286	18035
530330114011006	1375	18036
530330115001016	1286	18037
530330114023003	1401	18038
530330114023006	1401	18039
530330114023007	1401	18040
530330114021023	1418	18041
530330114021022	1418	18042
530330114021021	1418	18043
530330114021029	1418	18044
530330326021029	198	18045
530330326021033	198	18046
530330326021035	198	18047
530330326021032	198	18048
530330327031046	197	18049
530330326021050	198	18050
530330326021051	198	18051
530330326021056	198	18052
530330326021024	198	18053
530330326021040	198	18054
530330326021026	198	18055
530330326021038	198	18056
530339901000016	203	18057
530330242002052	1082	18058
530330242002039	1082	18059
530330242002051	1082	18060
530330242002038	1082	18061
530330242002037	1082	18062
530330231003004	207	18063
530330231003001	207	18064
530330231003007	207	18065
530330231003002	207	18066
530330231003000	207	18067
530330322151000	209	18068
530330326012011	212	18069
530330326012013	212	18070
530330246022011	506	18071
530330246022013	506	18072
530330014004005	852	18073
530330014004019	852	18074
530330017011004	895	18075
530330014003001	148	18076
530330014003000	148	18077
530330017021000	912	18078
530330014003011	148	18079
530330017024009	659	18080
530330014004011	852	18081
530330014004009	852	18082
530330017011015	895	18083
530330017022003	896	18084
530330223001040	1086	18085
530330323231010	75	18086
530330323232013	42	18087
530330324024023	228	18088
530330323151003	229	18089
530330325001073	230	18090
530330095001010	262	18091
530330243002012	1039	18092
530330246022016	506	18093
530330246022015	506	18094
530330322103078	398	18095
530330322103077	398	18096
530330322103075	398	18097
530330322103027	398	18098
530330322103072	398	18099
530330322103071	398	18100
530330322103020	398	18101
530330322103076	398	18102
530330322103079	398	18103
530330322103074	398	18104
530330322103073	398	18105
530330322103005	398	18106
530330322103012	398	18107
530330322103011	398	18108
530330322102045	1080	18109
530330322102034	1080	18110
530330322102084	1080	18111
530330322102047	1080	18112
530330322102069	1080	18113
530330322102048	1080	18114
530330322102061	1080	18115
530330322102015	1080	18116
530330322102020	1080	18117
530330322102018	1080	18118
530330322102080	1080	18119
530330322102082	1080	18120
530330322102083	1080	18121
530330322102081	1080	18122
530330322102055	1080	18123
530330322102064	1080	18124
530330322102065	1080	18125
530330322102054	1080	18126
530330322102066	1080	18127
530330322102053	1080	18128
530330322102052	1080	18129
530330322102079	1080	18130
530330322102058	1080	18131
530330322102012	1080	18132
530330322102039	1080	18133
530330322102006	1080	18134
530330322102005	1080	18135
530330322102016	1080	18136
530330322103092	398	18137
530330322103026	398	18138
530330322103025	398	18139
530330322102029	1080	18140
530330322102025	1080	18141
530330322102021	1080	18142
530330322102040	1080	18143
530330322102041	1080	18144
530330322102028	1080	18145
530330322102031	1080	18146
530330322102022	1080	18147
530330322102024	1080	18148
530330322102023	1080	18149
530330322102026	1080	18150
530330322102027	1080	18151
530330322102037	1080	18152
530330322102035	1080	18153
530330322102038	1080	18154
530330322102056	1080	18155
530330322102050	1080	18156
530330322102043	1080	18157
530330322102049	1080	18158
530330322102036	1080	18159
530330322102042	1080	18160
530330322102033	1080	18161
530330322102060	1080	18162
530330321032016	143	18163
530330322102030	1080	18164
530330322102032	1080	18165
530330322103004	398	18166
530330322103007	398	18167
530330322103008	398	18168
530330322103096	398	18169
530330322103009	398	18170
530330322103013	398	18171
530330322103014	398	18172
530330322102044	1080	18173
530330322102059	1080	18174
530330322102046	1080	18175
530330322102078	1080	18176
530330322102077	1080	18177
530330322102011	1080	18178
530330322102067	1080	18179
530330322102068	1080	18180
530330322102013	1080	18181
530330322102014	1080	18182
530330322103015	398	18183
530330322103050	398	18184
530330111013008	967	18185
530330285001019	846	18186
530330300031005	682	18187
530330074013004	1376	18188
530330095002002	261	18189
530330095002001	261	18190
530330095002000	261	18191
530330095002008	261	18192
530330092001010	1419	18193
530330014002018	1006	18194
530330014002017	1006	18195
530330210003009	664	18196
530330089003008	64	18197
