county_id,census_2010_block_group_id,sector_id,number_of_jobs
061,530610413013,3,143
033,530330057002,9,-126
033,530330032004,9,9
061,530610538022,9,39
033,530330290033,4,6
061,530610523022,7,115
061,530610504011,4,6
033,530330106004,5,57
033,530330086001,11,41
035,530350912012,4,6
061,530610419053,10,2
061,530610420062,8,1
033,530330021002,10,-4
033,530330323161,2,1
053,530530724082,1,4
033,530330014003,11,55
033,530330117004,7,113
033,530330075004,9,278
035,530350903004,8,6
033,530330323272,3,2
053,530530626001,13,123
033,530330032006,4,31
033,530330248003,13,353
033,530330227011,10,63
033,530330277013,11,66
053,530530733013,4,12752
053,530530721052,4,10
033,530330251013,8,2
033,530330305042,4,1
053,530530717051,2,157
033,530330324024,9,2
033,530330016003,11,69
053,530530718053,5,41
061,530610521081,7,13
033,530330248001,8,16
033,530330250063,9,22
033,530330006002,11,12
053,530530734042,9,238
053,530530632005,3,1
033,530330317051,5,12
033,530330302012,11,3
053,530530702042,3,17
053,530530703122,1,3
033,530330320021,4,5
053,530530703135,7,11
053,530530723055,9,1
053,530530718083,4,18
061,530610534003,1,21
033,530330220051,2,27
035,530350925002,7,166
033,530330226041,7,132
033,530330256012,7,35
033,530330059002,7,284
061,530610529044,5,1
033,530330068001,7,80
033,530330096005,3,2
035,530350907002,5,1
033,530330298022,2,14
033,530330239004,2,6
033,530330033005,8,5
033,530330319091,2,19
033,530330322113,7,29
033,530330117002,5,11
033,530330316034,2,41
053,530530731242,10,75
033,530330105002,4,6
035,530350903003,11,55
053,530530704031,10,3
053,530530721052,7,10
053,530530734045,1,8
033,530330118002,11,31
033,530330001002,8,9
033,530330017013,2,1
033,530330051002,7,55
061,530610514005,4,55
033,530330226052,9,11
033,530330260014,2,7
061,530610508005,3,1
033,530330315022,11,12
061,530610536023,12,12
053,530530735005,7,50
033,530330034001,11,34
035,530350801023,10,4
033,530330233002,10,1
033,530330069003,7,775
033,530330255002,9,75
033,530330312062,2,17
061,530610521132,11,13
033,530330219041,8,20
053,530530715063,4,2
035,530350801021,2,54
033,530330251014,11,34
053,530530714102,4,4
033,530330298023,11,3
033,530330322113,4,12
061,530610536021,9,19
033,530330237002,4,24
033,530330057005,11,47
033,530330222025,12,4
033,530330081003,8,2
061,530610517021,4,192
053,530530720003,4,2
033,530330228012,7,132
033,530330033005,11,52
033,530330044004,10,98
033,530330322084,11,23
033,530330303123,7,6
053,530539400031,10,2
033,530330068001,4,3
033,530330303111,8,1
061,530610528051,10,114
061,530610419054,2,33
033,530330220012,2,68
033,530330074013,9,5
033,530330288024,7,60
061,530610521052,11,2
053,530530715042,10,1
053,530530720004,7,7
061,530610416083,11,34
033,530330311004,2,64
061,530610529053,4,11
033,530330229024,7,114
033,530330305031,13,112
061,530610418082,7,6
033,530330243005,5,5
033,530330290013,4,5
061,530610521154,7,11
061,530610527053,8,1
033,530330248002,8,14
033,530330320055,4,5
033,530330041002,2,16
033,530330303131,4,25
035,530350912042,8,2
033,530330323241,9,15
061,530610408002,8,4
061,530610416051,13,106
033,530330021002,7,91
061,530610523012,3,9
033,530330321022,1,14
061,530610538022,12,58
033,530330232011,7,100
033,530330300045,11,10
033,530330014001,2,8
053,530530629006,10,27
033,530330068002,11,223
053,530530733013,1,6
033,530330091002,3,18
061,530610528065,3,2
033,530330238042,5,564
033,530330298022,5,2
033,530330060004,7,541
033,530330251013,5,3
053,530530719012,9,9
061,530610520062,4,-3
061,530610525021,3,12
053,530530625005,9,2
035,530350804001,2,16
033,530330273002,8,3
061,530610519142,5,2
061,530610521081,10,-3
053,530530712051,12,23
033,530330323253,3,12
033,530330097011,12,6
053,530530721051,4,3
053,530530723122,4,2
061,530610525042,5,12
035,530350923003,10,370
053,530530703081,8,31
035,530350926005,2,24
035,530350929012,4,25
053,530530731082,9,8
033,530330323113,2,17
053,530530714072,4,1
053,530530714091,9,53
033,530330264002,2,115
053,530530703091,7,21
035,530350928022,2,33
061,530610418092,4,1
061,530610528042,7,20
033,530330231001,5,3
033,530330216002,11,88
033,530330220034,9,14
033,530330004011,2,42
033,530330312041,1,1
033,530330226041,4,4
033,530330085002,7,-66
033,530330082002,8,28
053,530530702052,5,4
061,530610524011,7,8
033,530330063003,9,11
033,530330043011,9,356
033,530330260022,4,5
033,530330319091,5,20
035,530350903004,5,8
033,530330282003,11,15
033,530330304014,9,8
061,530610514003,3,1
033,530330101004,3,11
033,530330206003,11,5
053,530530629006,7,205
035,530350922002,9,91
061,530610419013,11,95
033,530330271002,11,8
033,530330312051,13,83
033,530330051002,4,9
035,530350920002,4,3
033,530330032002,11,23
035,530350923002,13,196
053,530539400092,7,38
033,530330294072,9,124
053,530530721064,10,49
033,530330300031,9,26
033,530330248002,11,18
033,530330250013,11,15
053,530530714064,9,2
053,530530731261,7,16
033,530330040001,5,7
061,530610413032,2,67
061,530610517022,11,9
033,530330294081,11,2
061,530610529053,10,79
033,530330022002,10,7
033,530330034003,3,1
033,530330289024,1,1
033,530330317051,2,71
053,530530714082,2,47
053,530530726022,9,32
033,530330303124,11,8
033,530330277014,3,36
033,530330317035,3,2
033,530330211001,2,52
033,530330214001,2,9
033,530330085001,11,219
033,530330260023,7,17
061,530610519282,4,1
033,530330045001,3,4
053,530530725032,8,29
033,530330288012,7,152
053,530530724083,5,369
033,530330217005,5,18
033,530330222024,7,37
033,530330289012,3,1
053,530530723121,7,68
053,530530728001,7,83
053,530530733013,7,363
033,530330305042,7,16
033,530330237002,7,1363
053,530530728001,4,1174
053,530530629006,4,26
033,530330060003,4,3
033,530330214001,5,197
061,530610521132,8,2
033,530330016003,8,6
033,530330213002,2,36
053,530530721063,4,2
033,530330290041,3,36
061,530610413032,5,4
061,530610528062,9,2
033,530330243005,8,2
033,530330290013,7,11
033,530330298021,2,2
053,530530715042,7,6
033,530330322103,10,210
053,530530703151,13,96
053,530530728002,13,66
033,530330054002,2,156
033,530330320021,7,55
053,530530724084,11,24
061,530610529053,7,264
061,530610501023,10,93
061,530610519172,8,3
061,530610529044,2,8
033,530330074013,4,3
033,530330292042,1,2
033,530330304015,3,1
033,530330260024,7,31
053,530530717051,7,153
033,530330059001,8,32
053,530539400021,5,298
033,530330047001,4,11
033,530330060004,12,23
033,530330289022,5,4
033,530330298022,10,14
033,530330220031,3,1
033,530330313022,9,12
053,530530735002,3,2
033,530330313024,3,4
033,530330292051,12,11
053,530530731152,11,2
035,530350807002,2,18
053,530530607005,8,977
033,530330239004,7,117
033,530330094002,3,30
053,530530725042,3,16
033,530330284023,11,10
033,530330053021,2,30
033,530330033004,10,36
035,530350902012,4,36
033,530330300032,9,19
033,530330300062,13,292
061,530610538033,3,1
035,530350916004,13,34
053,530539400092,2,25
033,530330292031,12,521
061,530610529031,9,155
033,530330226064,2,22
033,530330117002,13,101
035,530350929012,2,18
033,530330108003,10,5
053,530530735006,3,95
053,530530718053,10,29
061,530610538013,7,6
061,530610532021,7,11
033,530330093002,12,2608
061,530610410002,5,42
033,530330260024,10,3
033,530330070005,10,186
035,530350903002,3,-138
033,530330046002,2,12
035,530350911001,9,8
033,530330320034,12,9
033,530330228023,8,26
033,530330238041,8,399
053,530539400051,2,44
033,530330262004,12,454
033,530330298022,7,12
033,530330318003,10,4
033,530330096005,8,10
053,530530703082,3,1
033,530330058021,7,47
061,530610419053,5,69
053,530530625004,10,11
061,530610528065,11,8
033,530330004011,10,143
033,530330033005,3,3
033,530330048003,5,239
033,530330314004,7,5
061,530610521132,3,2
061,530610534002,3,2
033,530330022001,1,4
053,530530701001,13,45
053,530530604005,5,7
033,530330111012,4,3
033,530330204011,2,139
033,530330033002,5,4
033,530330318001,11,25
053,530530603001,12,111
033,530330319031,9,7
033,530330002003,8,4
035,530350916002,8,1
033,530330294052,11,10
061,530610413013,11,-32
053,530530721062,8,1
033,530330323262,8,1
053,530530607001,2,2
033,530330230003,4,138
033,530330220051,7,57
033,530330289011,11,2
033,530330210005,5,3
061,530610504012,7,29
033,530330108001,5,15
033,530330322034,9,3
035,530350920002,9,12
033,530330290013,12,3
061,530610515003,12,60
035,530350914002,8,1
033,530330249014,2,5
053,530530717043,5,4
053,530530629006,2,37
033,530330082002,3,1
033,530330220012,10,42
053,530530725041,3,8
053,530530733013,9,2
033,530330080021,4,129
033,530330222024,9,63
033,530330270002,2,27
033,530330286006,5,1
053,530530606006,9,3
033,530330063003,1,4
033,530330289012,11,59
033,530330323243,11,38
053,530530725051,7,8
061,530610521082,3,190
053,530530731231,8,1
053,530530717073,5,-9
061,530610416085,2,7
033,530330041005,4,38
061,530610529051,8,1
033,530330276002,2,30
053,530530711001,11,12
033,530330322071,10,13
053,530530717053,2,5
033,530330303101,7,15
053,530530701004,7,5
053,530530610012,9,7
053,530530609062,4,2
033,530330317035,11,79
061,530610532013,2,25
033,530330001005,7,67
033,530330300053,4,8
061,530610504014,3,3
033,530330301001,5,1
033,530330097011,4,140
033,530330243003,4,5
033,530330028001,2,17
033,530330323253,11,54
061,530610413041,7,125
033,530330064002,9,12
033,530330222022,9,2
053,530530715031,7,39
061,530610408001,4,3
033,530330063001,10,79
061,530610538024,8,1
033,530330220052,12,147
061,530610523011,7,14
033,530330043011,1,3
035,530350804001,10,119
035,530350924001,5,-36
033,530330284022,13,100
061,530610527092,7,3
033,530330080021,7,1336
033,530330322073,10,2
033,530330097021,7,51
035,530350908001,5,1
033,530330324013,8,-56
061,530610525031,5,1
061,530610507001,2,16
033,530330070006,12,1
035,530350927012,11,4
033,530330018001,9,8
033,530330204012,13,99
033,530330252001,9,5
053,530530703133,9,5
061,530610410003,7,74
033,530330070004,2,4
053,530530702061,10,2
033,530330070002,11,18
053,530530703151,2,13
033,530330027004,13,71
033,530330020001,7,63
033,530330111013,9,7
033,530330016001,8,15
033,530330257023,11,5
033,530330087002,12,13
033,530330313012,1,118
033,530330251021,2,66
033,530330226064,8,7
033,530330085001,3,18
061,530610524013,9,3
033,530330058023,4,49
053,530530606005,4,2
033,530330312051,5,22
033,530330323244,5,8
033,530330100022,7,74
033,530330293041,5,1
053,530530731151,11,11
053,530530632001,7,8
061,530610419013,3,108
033,530330317053,9,5
061,530610412022,9,34
033,530330230004,11,62
033,530330022001,7,29
033,530330250011,7,35
033,530330325003,1,8
061,530610419012,4,118
035,530350801022,7,44
061,530610502001,4,5
033,530330286001,11,8
035,530350912011,9,758
033,530330289024,9,1
035,530350923002,5,374
033,530330322085,4,8
033,530330106003,10,127
033,530330327023,1,1
033,530330294062,2,100
061,530610519182,8,18
061,530610516022,11,9
053,530530703151,5,4
053,530530712072,9,593
061,530610509001,10,196
053,530530724052,7,9
033,530330016002,2,4
033,530330309022,11,7
033,530330287004,5,3
033,530330305012,4,58
061,530610522092,1,3
053,530530609061,7,34
033,530330303052,2,9
033,530330041006,7,26
033,530330290041,11,447
033,530330327021,2,35
033,530330267002,9,77
053,530530701003,4,3
033,530330303083,3,1
053,530530724084,3,25
033,530330286005,8,1
053,530530731201,12,30
061,530610420012,8,-42
033,530330294055,7,9
033,530330294072,1,2
033,530330017011,4,15
053,530530721123,11,2
053,530530625006,11,4
033,530330323263,8,47
033,530330250014,3,1
053,530530703092,2,17
033,530330202004,3,1
053,530530723073,7,12
053,530530732004,9,33
033,530330276001,5,6
061,530610528041,11,52
033,530330277021,5,2
033,530330322142,5,1
033,530330213002,10,61
061,530610512002,5,5
033,530330216003,11,15
033,530330323131,5,6
053,530530731141,2,124
033,530330069001,3,-200
061,530610518041,2,38
033,530330105001,9,832
053,530530731241,3,58
053,530530725072,3,18
061,530610418121,9,94
033,530330011001,3,1
033,530330024003,5,1
033,530330292032,10,7
053,530530717073,8,1
061,530610412023,4,10
033,530330100021,4,5
035,530350905011,3,41
033,530330070006,9,5
033,530330319081,9,4
053,530530731251,12,15
061,530610536033,9,2
033,530330322071,7,14
033,530330226032,4,4
033,530330228033,5,665
035,530350909002,8,40
033,530330301001,8,1
061,530610538022,1,2
053,530530716012,2,31
035,530350904001,10,12
053,530530713073,7,216
033,530330106001,4,3
053,530530714061,3,-234
053,530530734062,2,20
061,530610535093,10,-24
033,530330214003,11,2
033,530330317033,2,30
053,530530718082,3,5
033,530330323184,4,3
033,530330095004,12,13
061,530610538013,10,11
033,530330098004,4,11
033,530330077003,5,93
033,530330265001,3,1
033,530330284022,10,10
053,530530718051,9,5
033,530330097021,4,13
033,530330249022,5,5
033,530330302024,3,1
053,530530704011,1,53
053,530530712051,1,67
053,530530624001,9,46
033,530330063004,4,27
053,530530720001,8,1
033,530330322132,2,5
053,530530603003,5,37
053,530530703102,7,2
035,530350913013,7,9
061,530610401004,7,140
033,530330020001,10,6
033,530330220011,9,5
035,530350919001,2,26
033,530330260015,7,5
033,530330277021,11,4
053,530530616021,3,469
061,530610501022,11,6
033,530330089004,11,14
033,530330323073,2,15
061,530610538012,10,-7
033,530330234031,4,22
033,530330284031,5,8
035,530350803002,9,28
061,530610528033,4,5
061,530610420011,2,44
035,530350928023,3,12
061,530610418063,11,-1
033,530330240003,10,-1
033,530330286004,11,45
053,530539400041,11,8
033,530330226064,11,24
033,530330059004,2,37
053,530530604004,8,1
053,530530721081,7,14
061,530610501012,9,10
061,530610538024,5,-5
033,530330091001,10,259
053,530530618003,13,90
035,530350910002,7,28
035,530350811001,2,59
061,530610513003,12,7
033,530330007001,5,21
061,530610535044,4,-184
033,530330227031,5,37
033,530330284033,9,9
033,530330323092,12,1196
053,530530735004,3,1
033,530330099001,5,11
053,530530731101,11,17
033,530330077003,2,7
053,530530609043,9,9
033,530330222023,11,8
033,530330294054,4,1
033,530330327023,4,1
053,530530712062,9,17
033,530330219034,11,4
035,530350810001,11,50
033,530330294082,3,5
033,530330323071,3,-1
033,530330303104,2,3
053,530530702071,10,62
033,530330106003,7,80
053,530530617005,12,1706
033,530330275003,3,3
033,530330286001,8,7
033,530330291011,5,92
033,530330322085,7,36
053,530530720001,5,1
061,530610504021,11,8
033,530330255001,5,25
061,530610402003,2,6
061,530610502001,7,7
033,530330298015,8,1
053,530530628014,4,2
033,530330024003,8,8
035,530350921002,11,45
035,530350914001,11,7
033,530330057006,9,12
033,530330320111,5,174
033,530330323113,13,119
053,530530721072,5,-5
033,530330305011,1,33
053,530530734061,7,22
061,530610420063,2,8
033,530330272002,8,122
033,530330258053,5,1
033,530330295035,8,2
053,530530735006,9,8
033,530330293053,11,5
053,530530721071,2,15
061,530610529051,5,76
053,530530718071,5,303
035,530350801022,4,2
061,530610419043,2,23
033,530330219051,8,41
053,530530713064,9,1
033,530330327021,5,19
033,530330273003,3,253
035,530350917001,11,3
053,530530717031,9,86
033,530330222014,5,1
053,530539400032,12,13
061,530610522042,8,2
033,530330252002,3,3
053,530530605004,12,21
033,530330243002,10,257
033,530330312051,2,44
033,530330277022,5,23
053,530530606005,7,8
033,530330307002,8,3
033,530330232013,2,2
033,530330110023,7,15
061,530610419042,3,3
033,530330100012,5,48
033,530330276001,2,30
061,530610408001,1,2
033,530330286002,5,141
061,530610508001,9,6
053,530530725052,7,84
033,530330058014,3,1005
053,530530724051,4,6
061,530610519232,7,80
033,530330061003,8,44
061,530610512002,8,1
033,530330070002,8,5
033,530330081002,5,1628
033,530330292063,5,32
033,530330080021,10,638
033,530330220052,9,283
053,530530731143,11,1
061,530610523023,5,15
061,530610407002,2,77
053,530530635012,4,4
061,530610527092,4,4
033,530330049005,11,46
033,530330247025,9,11
053,530530635014,9,118
061,530610534002,9,4
033,530330254002,5,89
033,530330303093,8,13
061,530610518041,5,28
033,530330079005,7,53
033,530330216003,8,3
053,530530731222,7,16
061,530610521183,7,28
061,530610522042,11,15
033,530330320053,3,2
061,530610521152,5,278
061,530610420063,5,2
053,530530721072,8,9
033,530330100011,5,215
053,530530704011,4,3
033,530330272002,11,112
033,530330218023,10,2
033,530330061003,11,222
053,530530713101,8,1
033,530330005003,5,6
033,530330300061,12,29
061,530610519121,5,94
053,530530718071,2,61
033,530330303132,11,330
061,530610519261,1,5
033,530330214003,5,1
033,530330278003,5,1
053,530530716012,5,6
061,530610535093,7,8
033,530330111012,11,-202
033,530330223002,4,-39
053,530530713073,10,76
033,530330327025,3,107
033,530330008001,3,11
035,530350804002,11,12
061,530610520061,2,40
033,530330250013,3,3
033,530330320052,8,1
061,530610535092,4,5
061,530610519232,4,41
061,530610521043,11,5
061,530610523023,8,1
033,530330053023,4,16
033,530330314001,12,434
061,530610529051,2,7
053,530530731172,3,2
061,530610538011,7,33
033,530330256023,2,128
053,530530603003,8,8
053,530530702032,7,11
033,530330304013,13,72
035,530350913013,10,4
033,530330226063,8,40
035,530350806004,7,22
061,530610519262,8,2
053,530530731081,5,18
033,530330063004,7,52
053,530530609042,7,27
033,530330303062,2,4
061,530610519182,5,8
061,530610519221,7,121
035,530350919001,5,208
033,530330284031,8,7
033,530330074022,5,10
053,530539400072,8,1
033,530330319082,7,54
053,530530731131,7,231
061,530610519242,1,1
061,530610538023,1,11
053,530530628013,7,97
061,530610538013,13,15
033,530330017011,7,78
033,530330317052,11,4
035,530350910002,4,7
033,530330294055,4,1
033,530330307001,9,61
033,530330238041,1,3
033,530330323093,3,9
033,530330298015,5,11
061,530610413031,2,14
061,530610507002,3,1
053,530530610011,4,3
061,530610521042,9,2
061,530610528034,8,1
061,530610534001,9,2
033,530330115001,11,13
061,530610521155,3,1
061,530610409001,2,35
033,530330016002,5,1
061,530610535081,11,22
035,530350922001,1,1
035,530350929013,11,-7
035,530350921002,8,16
061,530610535091,1,308
033,530330323114,13,62
061,530610531012,2,34
033,530330262002,9,45
033,530330273004,3,4
061,530610412023,7,313
061,530610504021,8,1
033,530330272001,11,66
033,530330288022,8,3
053,530530723131,4,-3
053,530530625006,8,17
033,530330222014,2,15
033,530330295035,11,37
033,530330319082,10,58
061,530610522071,5,1
033,530330320111,8,1
053,530530607003,4,5
033,530330323291,2,10
033,530330054001,10,13
053,530530718051,3,11
033,530330247022,5,5
053,530530720001,2,8
033,530330228022,3,13
053,530539400032,9,50
061,530610536032,9,50
033,530330100012,8,35
061,530610419051,4,20
061,530610535092,10,109
033,530330313012,7,8
035,530350809003,7,38
033,530330007001,8,18
033,530330205006,3,2
033,530330306003,3,23
033,530330227031,2,227
033,530330081002,2,788
033,530330110023,10,4
053,530530724051,7,19
053,530530625003,3,1
033,530330104021,5,8
033,530330029003,2,22
033,530330303093,5,192
033,530330222032,13,78
033,530330323072,11,7
033,530330308013,13,97
033,530330234031,7,88
033,530330284031,2,7
033,530330028003,2,21
053,530530724071,9,151
033,530330303084,11,3
033,530330240003,7,65
033,530330257012,11,10
033,530330289023,11,33
053,530530733011,2,456
033,530330204011,8,113
053,530530714103,5,3
061,530610521183,10,26
033,530330207001,8,1
053,530539400022,2,765
033,530330298014,5,6
061,530610501022,8,2
033,530330253023,9,232
035,530350927041,5,15
061,530610420061,10,209
033,530330209002,4,17
033,530330266001,9,46
053,530530604004,11,3
033,530330099001,8,1
033,530330117003,8,1
033,530330323092,9,704
053,530530723081,9,1
033,530330035003,2,10
033,530330319034,4,7
053,530530624001,3,1
061,530610533014,12,193
033,530330307002,11,57
033,530330236012,10,130
061,530610527061,8,3
033,530330265001,9,2
033,530330049004,5,3
033,530330248003,2,292
053,530530603003,11,18
053,530530731083,11,11
033,530330298015,11,39
033,530330304033,11,11
053,530530733014,11,41
061,530610518033,3,16
033,530330291011,2,18
053,530530628014,7,92
053,530530735001,11,8
033,530330252005,3,1
053,530530731202,4,7
053,530539400091,5,6
061,530610519262,11,59
033,530330226042,1,16
033,530330250035,12,2
053,530530611007,9,5
035,530350806001,7,21
053,530530714103,8,-356
035,530350806002,4,1
033,530330002001,2,23
053,530530609042,4,8
053,530530721082,10,4
033,530330280001,10,219
033,530330226063,11,155
033,530330044002,10,101
033,530330257012,8,270
033,530330094001,2,2
053,530530714112,11,42
033,530330314001,9,146
035,530350903001,3,429
033,530330003002,11,49
033,530330320112,11,10
033,530330247021,2,14
033,530330321024,11,6
033,530330277015,11,43
035,530350905021,9,94
033,530330017012,8,3
061,530610519242,4,6
033,530330042005,5,5
033,530330319034,7,8
033,530330303062,5,3
033,530330254001,11,19
033,530330224002,4,48
033,530330303121,5,45
061,530610410003,1,3
035,530350927041,2,25
053,530530703131,11,13
053,530530713101,11,26
061,530610512003,3,1
053,530530628021,2,25
061,530610535045,7,20
053,530530730062,11,9
035,530350902021,5,12
033,530330288022,11,-114
033,530330093001,7,349
033,530330292063,2,17
061,530610521152,2,9
061,530610535091,4,586
033,530330205003,11,12
033,530330250035,9,18
061,530610418063,8,9
033,530330304013,10,41
033,530330304043,9,2
033,530330089004,8,3
033,530330295021,9,66
053,530539400021,12,349
033,530330079005,10,16
033,530330322151,11,59
053,530530719014,11,7
033,530330028004,5,29
061,530610519184,11,57
033,530330312044,10,50
061,530610522073,11,2
061,530610536031,3,1
061,530610419051,7,16
061,530610535092,7,59
033,530330080011,8,107
053,530530611005,13,66
033,530330293032,1,2
033,530330297003,2,703
061,530610519261,4,55
033,530330091001,7,100
033,530330273003,9,8
053,530530628013,10,133
061,530610524013,12,43
053,530530703132,1,1
033,530330326022,5,2
033,530330222032,10,33
033,530330321043,9,174
035,530350911002,2,36
033,530330100011,2,30
033,530330320052,11,4
061,530610520061,5,1
033,530330069002,10,1
033,530330319092,11,6
053,530530609061,13,161
033,530330312063,11,10
033,530330326024,4,19
061,530610538011,4,3
033,530330014002,11,34
033,530330209002,7,282
033,530330311005,4,2
061,530610526071,4,10
033,530330217003,7,6
053,530530702061,13,40
053,530530720002,11,1
033,530330027004,10,89
033,530330087002,9,13
033,530330096004,5,3
033,530330058023,7,474
061,530610534001,3,5
033,530330317033,5,5
033,530330313012,4,9
033,530330323232,3,6
033,530330323244,2,27
033,530330325002,10,1
033,530330002003,11,49
033,530330303083,9,5
033,530330215003,8,29
033,530330326024,7,116
061,530610511001,2,4
033,530330236012,13,377
035,530350801022,10,6
035,530350912012,12,48
033,530330248003,5,1367
033,530330290012,5,1
033,530330097025,2,7
035,530350901022,7,28
053,530530632002,10,12
053,530539400091,8,2
033,530330204021,4,4
033,530330226043,10,15
061,530610525034,9,19
033,530330323243,8,29
061,530619400022,11,36
053,530530606002,3,2
033,530330303121,11,22
033,530330311001,2,90
033,530330309022,8,1
053,530530723123,2,10
061,530610420012,11,-27
033,530330001005,10,148
053,530530726031,11,1
033,530330293051,4,5
053,530530719023,12,21
061,530610529044,13,74
033,530330027003,4,2
061,530610516022,8,5
033,530330100013,11,7
033,530330220032,11,11
033,530330260012,2,21
061,530610524012,3,15
033,530330287003,4,19
033,530330317053,12,32
033,530330305012,7,234
033,530330017012,5,83
033,530330300042,7,22
035,530350809003,4,40
033,530330322072,12,9
061,530610527054,4,1
061,530610416053,2,26
061,530610420042,3,4
033,530330226064,5,6
053,530530702042,11,-12
033,530330226035,7,22
061,530610529032,7,147
053,530530731101,5,1
061,530610415002,9,3
033,530330073001,12,64
033,530330043021,5,-252
033,530330316012,9,8
053,530530628011,9,77
033,530330323132,8,140
061,530610518022,8,2
033,530330236033,7,49
033,530330324024,1,16
061,530610501022,5,21
033,530330230001,11,19
035,530350924002,2,1
053,530530718033,9,2
033,530330312063,5,3
061,530610418103,4,2
033,530330316043,10,1
061,530610522063,1,12
061,530610410003,4,13
061,530610507001,5,6
053,530530712103,7,47
061,530610527083,3,3
033,530330106003,13,62
033,530330213003,11,14
053,530530717061,3,-11
053,530530719014,8,2
033,530330027003,7,47
035,530350904001,7,1
033,530330287003,7,25
061,530610535061,11,26
033,530330303114,11,5
033,530330243004,7,497
033,530330322071,4,27
035,530350801021,10,156
061,530610532012,3,5
033,530330293051,7,23
061,530610419041,11,43
053,530530713091,2,77
035,530350926003,1,1
061,530610525041,3,1
033,530330221013,7,36
053,530530615003,3,5
033,530330305041,9,157
033,530330301001,11,3
033,530330240003,4,8
033,530330309012,12,26
053,530530729061,11,81
033,530330226035,4,2
033,530330039001,8,4
053,530530713041,3,1
033,530330030003,7,61
035,530350922004,1,1
061,530610522063,4,3
033,530330032001,2,29
061,530610529032,10,327
061,530610411004,3,2
061,530610512004,1,1
053,530530608001,3,1
061,530610526062,9,1
033,530330262001,4,6687
035,530350924002,5,56
053,530530720003,12,10
053,530530721082,13,102
033,530330323231,9,26
033,530330303064,5,1
033,530330304033,8,1
033,530330063004,1,6
035,530350923002,2,4
053,530530718062,11,83
033,530330316043,7,20
033,530330019002,13,77
061,530610417043,8,55
033,530330303052,5,3
053,530539400012,8,1
053,530539400091,11,60
061,530610412022,3,4
033,530330276001,8,1
033,530330320071,2,46
053,530530609061,10,6
061,530610505001,10,166
033,530330265003,7,4
035,530359400001,7,32
053,530530731201,9,42
033,530330311005,7,25
033,530330320111,11,72
053,530530609062,7,76
053,530539400031,2,102
061,530610528051,2,45
033,530330277015,8,19
061,530610521043,5,3
061,530610523014,11,3
033,530330117003,5,4
033,530330325002,7,67
033,530330103004,11,80
033,530330047004,9,1940
035,530350902021,2,57
035,530350923001,5,2
053,530530607006,3,4
053,530530730013,9,2
061,530610533012,8,3
053,530530713063,4,10
033,530330303113,7,20
061,530610511002,12,223
033,530330068002,3,2
061,530610527084,7,7
033,530330323192,1,2
033,530330027004,7,179
033,530330044002,7,186
061,530610528052,9,78
033,530330045002,7,65
053,530530703092,5,-49
033,530330323243,5,13
033,530330303042,2,94
053,530530731141,5,1
033,530330091002,11,89
035,530350806005,11,8
033,530330028004,2,36
033,530330323075,4,2
033,530330296023,2,28
033,530330093001,4,168
033,530330064001,8,12
061,530610418113,4,359
053,530530605002,11,48
053,530530731251,9,5
033,530330066001,4,163
033,530330057006,12,2
061,530610411004,9,268
033,530330042005,11,48
053,530530712063,5,91
033,530330294032,3,1
033,530330295043,9,38
033,530330220053,7,102
033,530330306004,8,-196
033,530330320112,5,1
035,530350925001,8,1
033,530330293053,8,2
033,530330073003,3,5
053,530530713093,1,1
033,530330323194,9,328
053,530530629002,7,-22
033,530330317042,4,3
053,530530714112,2,25
033,530330280001,1,2
033,530330043021,2,59
053,530530608001,9,2
061,530610523021,2,40
053,530530735003,11,19
061,530610416062,1,1
033,530330241004,5,1
053,530530729053,11,-5
053,530530729052,4,32
061,530610522043,4,15
035,530350806002,10,8
061,530610525022,11,20
061,530610416081,2,6
061,530610401004,10,145
033,530330292063,8,1
033,530330061003,5,15
033,530330039002,5,5
033,530330205003,5,8
033,530330297004,2,139
053,530530609041,4,4
053,530530734063,4,127
033,530330319083,11,95
033,530330303041,2,64
033,530330308013,4,40
061,530610519272,4,17
061,530610513005,7,20
033,530330312053,3,1
035,530350902013,11,5
033,530330232023,4,13
033,530330323231,3,8
033,530330008002,4,10
035,530350901021,1,3
033,530330293032,7,14
053,530530723103,3,20
033,530330019002,7,149
033,530330327031,4,13
033,530330277024,11,43
053,530530631002,10,-59
061,530610535061,8,3
033,530330084001,13,1020
033,530330100012,2,41
033,530330221013,4,18
033,530330303113,13,85
033,530330092001,12,407
033,530330263002,3,105
061,530610522073,5,14
033,530330314002,4,23
033,530330283002,11,-51
033,530330241003,2,23
033,530330274003,11,53
033,530330081001,12,5149
061,530610508003,11,5
033,530330328002,11,23
061,530610519143,7,45
061,530610415001,4,4
033,530330252003,5,12
033,530330220033,9,31
035,530350913022,4,8
033,530330088001,5,75
033,530330234013,8,103
053,530530715051,1,1
061,530610519161,5,95
053,530530730061,2,35
033,530330063002,11,224
033,530330072003,5,7
033,530330019001,13,809
053,530530716011,4,6
033,530330297002,11,79
061,530610420014,9,2
061,530619400021,11,2
053,530539400012,11,26
033,530330006003,7,237
053,530530725062,9,11
061,530610521041,8,1
061,530610418062,4,11
061,530619400014,11,-262
061,530610519051,7,282
061,530610535063,11,3
033,530330076002,11,46
053,530530724092,12,2
061,530610519283,4,40
061,530610415001,1,4
061,530610516013,7,32
033,530330229022,3,3
033,530330029002,8,46
