zone_id,faz_id,county,district_id,district_name
744,5720,King,5,West-South Seattle
745,5720,King,5,West-South Seattle
746,5720,King,5,West-South Seattle
747,5720,King,5,West-South Seattle
748,5720,King,5,West-South Seattle
749,5720,King,5,West-South Seattle
750,5720,King,5,West-South Seattle
751,5716,King,5,West-South Seattle
752,5716,King,5,West-South Seattle
753,5716,King,5,West-South Seattle
754,5716,King,5,West-South Seattle
755,5716,King,5,West-South Seattle
756,5716,King,5,West-South Seattle
757,5716,King,5,West-South Seattle
758,5815,King,5,West-South Seattle
759,5815,King,5,West-South Seattle
760,5815,King,5,West-South Seattle
761,5815,King,5,West-South Seattle
762,5815,King,5,West-South Seattle
763,5916,King,5,West-South Seattle
764,5916,King,5,West-South Seattle
765,5916,King,5,West-South Seattle
766,5916,King,5,West-South Seattle
767,5916,King,5,West-South Seattle
768,5916,King,5,West-South Seattle
769,5916,King,5,West-South Seattle
770,5916,King,5,West-South Seattle
771,5916,King,5,West-South Seattle
772,5916,King,5,West-South Seattle
773,5916,King,5,West-South Seattle
774,5916,King,5,West-South Seattle
775,5916,King,5,West-South Seattle
776,5916,King,5,West-South Seattle
777,5916,King,5,West-South Seattle
778,5815,King,5,West-South Seattle
779,5815,King,5,West-South Seattle
780,5815,King,5,West-South Seattle
781,5716,King,5,West-South Seattle
782,5716,King,5,West-South Seattle
783,5715,King,5,West-South Seattle
784,5715,King,5,West-South Seattle
785,5715,King,5,West-South Seattle
786,5715,King,5,West-South Seattle
787,5715,King,5,West-South Seattle
788,5715,King,5,West-South Seattle
789,5715,King,5,West-South Seattle
790,5715,King,5,West-South Seattle
791,5715,King,5,West-South Seattle
792,5715,King,5,West-South Seattle
793,5715,King,5,West-South Seattle
794,5715,King,5,West-South Seattle
795,5716,King,5,West-South Seattle
796,5716,King,5,West-South Seattle
797,5716,King,5,West-South Seattle
798,5716,King,5,West-South Seattle
799,5716,King,5,West-South Seattle
800,5716,King,5,West-South Seattle
801,5716,King,5,West-South Seattle
802,5716,King,5,West-South Seattle
803,5716,King,5,West-South Seattle
804,5815,King,5,West-South Seattle
805,5815,King,5,West-South Seattle
806,5815,King,5,West-South Seattle
807,5815,King,5,West-South Seattle
808,5815,King,5,West-South Seattle
809,5815,King,5,West-South Seattle
810,5916,King,5,West-South Seattle
811,5916,King,5,West-South Seattle
812,5916,King,5,West-South Seattle
813,5916,King,5,West-South Seattle
814,5916,King,5,West-South Seattle
815,5916,King,5,West-South Seattle
816,5915,King,5,West-South Seattle
817,5915,King,5,West-South Seattle
818,5915,King,5,West-South Seattle
819,5915,King,5,West-South Seattle
820,5915,King,5,West-South Seattle
821,5915,King,5,West-South Seattle
822,5915,King,5,West-South Seattle
823,5915,King,5,West-South Seattle
824,5815,King,5,West-South Seattle
825,5815,King,5,West-South Seattle
826,5815,King,5,West-South Seattle
827,5815,King,5,West-South Seattle
828,5716,King,5,West-South Seattle
829,5716,King,5,West-South Seattle
830,5716,King,5,West-South Seattle
831,5716,King,5,West-South Seattle
832,5716,King,5,West-South Seattle
833,5715,King,5,West-South Seattle
834,5715,King,5,West-South Seattle
835,5715,King,5,West-South Seattle
836,5715,King,5,West-South Seattle
837,5715,King,5,West-South Seattle
838,5715,King,5,West-South Seattle
839,5715,King,5,West-South Seattle
840,5715,King,5,West-South Seattle
841,5715,King,5,West-South Seattle
842,5915,King,5,West-South Seattle
843,5915,King,5,West-South Seattle
844,5915,King,5,West-South Seattle
845,5915,King,5,West-South Seattle
846,5915,King,5,West-South Seattle
847,5915,King,5,West-South Seattle
848,5915,King,5,West-South Seattle
849,5915,King,5,West-South Seattle
850,5915,King,5,West-South Seattle
851,5915,King,5,West-South Seattle
852,5915,King,5,West-South Seattle
853,5915,King,5,West-South Seattle
854,5915,King,5,West-South Seattle
855,5915,King,5,West-South Seattle
856,5915,King,5,West-South Seattle
857,5915,King,5,West-South Seattle
858,5915,King,5,West-South Seattle
859,3816,King,5,West-South Seattle
860,3816,King,5,West-South Seattle
861,3816,King,5,West-South Seattle
862,3816,King,5,West-South Seattle
863,3816,King,5,West-South Seattle
864,3816,King,5,West-South Seattle
865,3816,King,5,West-South Seattle
866,3816,King,5,West-South Seattle
867,3816,King,5,West-South Seattle
868,3816,King,5,West-South Seattle
869,3816,King,5,West-South Seattle
870,3825,King,7,Renton-FedWay-Kent
871,3825,King,7,Renton-FedWay-Kent
872,3825,King,7,Renton-FedWay-Kent
873,3905,King,7,Renton-FedWay-Kent
874,3905,King,7,Renton-FedWay-Kent
875,4005,King,7,Renton-FedWay-Kent
876,4005,King,7,Renton-FedWay-Kent
877,3905,King,7,Renton-FedWay-Kent
878,3905,King,7,Renton-FedWay-Kent
879,3825,King,7,Renton-FedWay-Kent
880,3825,King,7,Renton-FedWay-Kent
881,3825,King,7,Renton-FedWay-Kent
882,3825,King,7,Renton-FedWay-Kent
883,3825,King,7,Renton-FedWay-Kent
884,3825,King,7,Renton-FedWay-Kent
885,3825,King,7,Renton-FedWay-Kent
886,3816,King,5,West-South Seattle
887,3816,King,5,West-South Seattle
888,3816,King,5,West-South Seattle
889,3816,King,5,West-South Seattle
890,3816,King,5,West-South Seattle
891,3816,King,5,West-South Seattle
892,3816,King,5,West-South Seattle
893,3816,King,5,West-South Seattle
894,3816,King,5,West-South Seattle
895,3816,King,5,West-South Seattle
896,3816,King,5,West-South Seattle
897,3825,King,7,Renton-FedWay-Kent
898,3825,King,7,Renton-FedWay-Kent
899,3825,King,7,Renton-FedWay-Kent
900,3825,King,7,Renton-FedWay-Kent
901,3825,King,7,Renton-FedWay-Kent
902,3825,King,7,Renton-FedWay-Kent
903,3825,King,7,Renton-FedWay-Kent
904,3825,King,7,Renton-FedWay-Kent
905,3905,King,7,Renton-FedWay-Kent
906,3905,King,7,Renton-FedWay-Kent
907,3905,King,7,Renton-FedWay-Kent
908,3905,King,7,Renton-FedWay-Kent
909,4005,King,7,Renton-FedWay-Kent
910,4005,King,7,Renton-FedWay-Kent
911,4005,King,7,Renton-FedWay-Kent
912,4005,King,7,Renton-FedWay-Kent
913,4005,King,7,Renton-FedWay-Kent
914,4130,King,7,Renton-FedWay-Kent
915,4130,King,7,Renton-FedWay-Kent
916,4005,King,7,Renton-FedWay-Kent
917,4005,King,7,Renton-FedWay-Kent
918,4005,King,7,Renton-FedWay-Kent
919,4005,King,7,Renton-FedWay-Kent
920,3900,King,7,Renton-FedWay-Kent
921,3900,King,7,Renton-FedWay-Kent
922,3905,King,7,Renton-FedWay-Kent
923,3905,King,7,Renton-FedWay-Kent
924,3905,King,7,Renton-FedWay-Kent
925,3905,King,7,Renton-FedWay-Kent
926,3705,King,7,Renton-FedWay-Kent
927,3705,King,7,Renton-FedWay-Kent
928,3705,King,7,Renton-FedWay-Kent
929,3705,King,7,Renton-FedWay-Kent
930,3705,King,7,Renton-FedWay-Kent
931,3705,King,7,Renton-FedWay-Kent
932,3705,King,7,Renton-FedWay-Kent
933,3825,King,7,Renton-FedWay-Kent
934,3825,King,7,Renton-FedWay-Kent
935,3815,King,5,West-South Seattle
936,3815,King,5,West-South Seattle
937,3815,King,5,West-South Seattle
938,3815,King,5,West-South Seattle
939,3815,King,5,West-South Seattle
940,3815,King,5,West-South Seattle
941,3815,King,5,West-South Seattle
942,3815,King,5,West-South Seattle
943,3815,King,5,West-South Seattle
944,3815,King,5,West-South Seattle
945,3825,King,7,Renton-FedWay-Kent
946,3825,King,7,Renton-FedWay-Kent
947,3825,King,7,Renton-FedWay-Kent
948,3705,King,7,Renton-FedWay-Kent
949,3705,King,7,Renton-FedWay-Kent
950,3705,King,7,Renton-FedWay-Kent
951,3705,King,7,Renton-FedWay-Kent
952,3905,King,7,Renton-FedWay-Kent
953,3905,King,7,Renton-FedWay-Kent
954,3900,King,7,Renton-FedWay-Kent
955,3900,King,7,Renton-FedWay-Kent
956,4005,King,7,Renton-FedWay-Kent
957,4130,King,7,Renton-FedWay-Kent
958,4110,King,7,Renton-FedWay-Kent
959,4110,King,7,Renton-FedWay-Kent
960,4110,King,7,Renton-FedWay-Kent
961,4130,King,7,Renton-FedWay-Kent
962,4130,King,7,Renton-FedWay-Kent
963,4110,King,7,Renton-FedWay-Kent
964,4110,King,7,Renton-FedWay-Kent
965,4110,King,7,Renton-FedWay-Kent
966,4110,King,7,Renton-FedWay-Kent
967,4110,King,7,Renton-FedWay-Kent
968,4110,King,7,Renton-FedWay-Kent
969,4110,King,7,Renton-FedWay-Kent
970,4110,King,7,Renton-FedWay-Kent
971,3900,King,7,Renton-FedWay-Kent
972,3900,King,7,Renton-FedWay-Kent
973,3900,King,7,Renton-FedWay-Kent
974,3900,King,7,Renton-FedWay-Kent
975,3905,King,7,Renton-FedWay-Kent
976,3600,King,7,Renton-FedWay-Kent
977,3600,King,7,Renton-FedWay-Kent
978,3905,King,7,Renton-FedWay-Kent
979,3705,King,7,Renton-FedWay-Kent
980,3705,King,7,Renton-FedWay-Kent
981,3705,King,7,Renton-FedWay-Kent
982,3705,King,7,Renton-FedWay-Kent
983,3705,King,7,Renton-FedWay-Kent
984,3705,King,7,Renton-FedWay-Kent
985,3706,King,5,West-South Seattle
986,3705,King,7,Renton-FedWay-Kent
987,3705,King,7,Renton-FedWay-Kent
988,3705,King,7,Renton-FedWay-Kent
989,3705,King,7,Renton-FedWay-Kent
990,3706,King,5,West-South Seattle
991,3815,King,5,West-South Seattle
992,3815,King,5,West-South Seattle
993,3815,King,5,West-South Seattle
994,3815,King,5,West-South Seattle
995,3815,King,5,West-South Seattle
996,3706,King,5,West-South Seattle
997,3815,King,5,West-South Seattle
998,3815,King,5,West-South Seattle
999,3815,King,5,West-South Seattle
1000,3815,King,5,West-South Seattle
1001,3815,King,5,West-South Seattle
1002,3706,King,5,West-South Seattle
1003,3706,King,5,West-South Seattle
1004,3706,King,5,West-South Seattle
1005,3706,King,5,West-South Seattle
1006,3706,King,5,West-South Seattle
1007,3705,King,7,Renton-FedWay-Kent
1008,3705,King,7,Renton-FedWay-Kent
1009,3705,King,7,Renton-FedWay-Kent
1010,3705,King,7,Renton-FedWay-Kent
1011,3705,King,7,Renton-FedWay-Kent
1012,3705,King,7,Renton-FedWay-Kent
1013,3705,King,7,Renton-FedWay-Kent
1014,3705,King,7,Renton-FedWay-Kent
1015,3600,King,7,Renton-FedWay-Kent
1016,3600,King,7,Renton-FedWay-Kent
1017,3600,King,7,Renton-FedWay-Kent
1018,3600,King,7,Renton-FedWay-Kent
1019,3600,King,7,Renton-FedWay-Kent
1020,3600,King,7,Renton-FedWay-Kent
1021,3600,King,7,Renton-FedWay-Kent
1022,3600,King,7,Renton-FedWay-Kent
1023,3600,King,7,Renton-FedWay-Kent
1024,3600,King,7,Renton-FedWay-Kent
1025,3600,King,7,Renton-FedWay-Kent
1026,3600,King,7,Renton-FedWay-Kent
1027,3600,King,7,Renton-FedWay-Kent
1028,3600,King,7,Renton-FedWay-Kent
1029,3705,King,7,Renton-FedWay-Kent
1030,3705,King,7,Renton-FedWay-Kent
1031,3705,King,7,Renton-FedWay-Kent
1032,3705,King,7,Renton-FedWay-Kent
1033,3705,King,7,Renton-FedWay-Kent
1034,3706,King,5,West-South Seattle
1035,3706,King,5,West-South Seattle
1036,3706,King,5,West-South Seattle
1037,3046,King,7,Renton-FedWay-Kent
1038,3046,King,7,Renton-FedWay-Kent
1039,3046,King,7,Renton-FedWay-Kent
1040,3046,King,7,Renton-FedWay-Kent
1041,3046,King,7,Renton-FedWay-Kent
1042,3046,King,7,Renton-FedWay-Kent
1043,3600,King,7,Renton-FedWay-Kent
1044,3600,King,7,Renton-FedWay-Kent
1045,3600,King,7,Renton-FedWay-Kent
1046,3600,King,7,Renton-FedWay-Kent
1047,3600,King,7,Renton-FedWay-Kent
1048,3600,King,7,Renton-FedWay-Kent
1049,3600,King,7,Renton-FedWay-Kent
1050,3600,King,7,Renton-FedWay-Kent
1051,3600,King,7,Renton-FedWay-Kent
1052,3600,King,7,Renton-FedWay-Kent
1053,3600,King,7,Renton-FedWay-Kent
1054,3505,King,7,Renton-FedWay-Kent
1055,3600,King,7,Renton-FedWay-Kent
1056,3600,King,7,Renton-FedWay-Kent
1057,3600,King,7,Renton-FedWay-Kent
1058,3600,King,7,Renton-FedWay-Kent
1059,3600,King,7,Renton-FedWay-Kent
1060,3046,King,7,Renton-FedWay-Kent
1061,3046,King,7,Renton-FedWay-Kent
1062,3046,King,7,Renton-FedWay-Kent
1063,3046,King,7,Renton-FedWay-Kent
1064,3046,King,7,Renton-FedWay-Kent
1065,3046,King,7,Renton-FedWay-Kent
1066,3046,King,7,Renton-FedWay-Kent
1067,3046,King,7,Renton-FedWay-Kent
1068,3045,King,7,Renton-FedWay-Kent
1069,3045,King,7,Renton-FedWay-Kent
1070,3045,King,7,Renton-FedWay-Kent
1071,3045,King,7,Renton-FedWay-Kent
1072,3505,King,7,Renton-FedWay-Kent
1073,3505,King,7,Renton-FedWay-Kent
1074,3505,King,7,Renton-FedWay-Kent
1075,3030,King,7,Renton-FedWay-Kent
1076,3030,King,7,Renton-FedWay-Kent
1077,3030,King,7,Renton-FedWay-Kent
1078,3045,King,7,Renton-FedWay-Kent
1079,3045,King,7,Renton-FedWay-Kent
1080,3045,King,7,Renton-FedWay-Kent
1081,3045,King,7,Renton-FedWay-Kent
1082,3045,King,7,Renton-FedWay-Kent
1083,3045,King,7,Renton-FedWay-Kent
1084,3045,King,7,Renton-FedWay-Kent
1085,3045,King,7,Renton-FedWay-Kent
1086,3045,King,7,Renton-FedWay-Kent
1087,3045,King,7,Renton-FedWay-Kent
1088,3020,King,7,Renton-FedWay-Kent
1089,3020,King,7,Renton-FedWay-Kent
1090,3020,King,7,Renton-FedWay-Kent
1091,3020,King,7,Renton-FedWay-Kent
1092,3020,King,7,Renton-FedWay-Kent
1093,3020,King,7,Renton-FedWay-Kent
1094,3030,King,7,Renton-FedWay-Kent
1095,3030,King,7,Renton-FedWay-Kent
1096,3030,King,7,Renton-FedWay-Kent
1097,3030,King,7,Renton-FedWay-Kent
1098,3130,King,7,Renton-FedWay-Kent
1099,3030,King,7,Renton-FedWay-Kent
1100,3030,King,7,Renton-FedWay-Kent
1101,3030,King,7,Renton-FedWay-Kent
1102,3030,King,7,Renton-FedWay-Kent
1103,3020,King,7,Renton-FedWay-Kent
1104,3020,King,7,Renton-FedWay-Kent
1105,3020,King,7,Renton-FedWay-Kent
1106,3020,King,7,Renton-FedWay-Kent
1107,3045,King,7,Renton-FedWay-Kent
1108,3045,King,7,Renton-FedWay-Kent
1109,3010,King,7,Renton-FedWay-Kent
1110,3010,King,7,Renton-FedWay-Kent
1111,3010,King,7,Renton-FedWay-Kent
1112,3010,King,7,Renton-FedWay-Kent
1113,3010,King,7,Renton-FedWay-Kent
1114,3010,King,7,Renton-FedWay-Kent
1115,3010,King,7,Renton-FedWay-Kent
1116,3010,King,7,Renton-FedWay-Kent
1117,3010,King,7,Renton-FedWay-Kent
1118,3010,King,7,Renton-FedWay-Kent
1119,3010,King,7,Renton-FedWay-Kent
1120,3010,King,7,Renton-FedWay-Kent
1121,3010,King,7,Renton-FedWay-Kent
1122,3010,King,7,Renton-FedWay-Kent
1123,3020,King,7,Renton-FedWay-Kent
1124,3020,King,7,Renton-FedWay-Kent
1125,3020,King,7,Renton-FedWay-Kent
1126,3020,King,7,Renton-FedWay-Kent
1127,3030,King,7,Renton-FedWay-Kent
1128,3030,King,7,Renton-FedWay-Kent
1129,3030,King,7,Renton-FedWay-Kent
1130,3030,King,7,Renton-FedWay-Kent
1131,3030,King,7,Renton-FedWay-Kent
1132,3030,King,7,Renton-FedWay-Kent
1133,3030,King,7,Renton-FedWay-Kent
1134,3020,King,7,Renton-FedWay-Kent
1135,3010,King,7,Renton-FedWay-Kent
1136,3010,King,7,Renton-FedWay-Kent
1137,3020,King,7,Renton-FedWay-Kent
1138,3010,King,7,Renton-FedWay-Kent
1139,3010,King,7,Renton-FedWay-Kent
1140,3010,King,7,Renton-FedWay-Kent
1141,3010,King,7,Renton-FedWay-Kent
1142,3010,King,7,Renton-FedWay-Kent
1143,3010,King,7,Renton-FedWay-Kent
1144,3010,King,7,Renton-FedWay-Kent
1145,3010,King,7,Renton-FedWay-Kent
1146,3010,King,7,Renton-FedWay-Kent
1147,3010,King,7,Renton-FedWay-Kent
1148,3010,King,7,Renton-FedWay-Kent
1149,3030,King,7,Renton-FedWay-Kent
1150,3030,King,7,Renton-FedWay-Kent
1151,3030,King,7,Renton-FedWay-Kent
1152,3030,King,7,Renton-FedWay-Kent
1153,3030,King,7,Renton-FedWay-Kent
1154,3030,King,7,Renton-FedWay-Kent
1155,3030,King,7,Renton-FedWay-Kent
1156,3110,King,7,Renton-FedWay-Kent
1157,3110,King,7,Renton-FedWay-Kent
1158,3120,King,7,Renton-FedWay-Kent
1159,3120,King,7,Renton-FedWay-Kent
1160,3120,King,7,Renton-FedWay-Kent
1161,3120,King,7,Renton-FedWay-Kent
1162,3110,King,7,Renton-FedWay-Kent
1163,3110,King,7,Renton-FedWay-Kent
1164,3110,King,7,Renton-FedWay-Kent
1165,3110,King,7,Renton-FedWay-Kent
1166,3120,King,7,Renton-FedWay-Kent
1167,3120,King,7,Renton-FedWay-Kent
1168,3120,King,7,Renton-FedWay-Kent
1169,3120,King,7,Renton-FedWay-Kent
1170,3120,King,7,Renton-FedWay-Kent
1171,3200,King,7,Renton-FedWay-Kent
1172,3120,King,7,Renton-FedWay-Kent
1173,3120,King,7,Renton-FedWay-Kent
1174,3120,King,7,Renton-FedWay-Kent
1175,3130,King,7,Renton-FedWay-Kent
1176,3130,King,7,Renton-FedWay-Kent
1177,3130,King,7,Renton-FedWay-Kent
1178,3130,King,7,Renton-FedWay-Kent
1179,3130,King,7,Renton-FedWay-Kent
1180,3130,King,7,Renton-FedWay-Kent
1181,3130,King,7,Renton-FedWay-Kent
1182,3130,King,7,Renton-FedWay-Kent
1183,3130,King,7,Renton-FedWay-Kent
1184,3130,King,7,Renton-FedWay-Kent
1185,3130,King,7,Renton-FedWay-Kent
1186,3130,King,7,Renton-FedWay-Kent
1187,3425,King,7,Renton-FedWay-Kent
1188,3425,King,7,Renton-FedWay-Kent
1189,3425,King,7,Renton-FedWay-Kent
1190,3425,King,7,Renton-FedWay-Kent
1191,3425,King,7,Renton-FedWay-Kent
1192,3130,King,7,Renton-FedWay-Kent
1193,3130,King,7,Renton-FedWay-Kent
1194,3130,King,7,Renton-FedWay-Kent
1195,3130,King,7,Renton-FedWay-Kent
1196,3130,King,7,Renton-FedWay-Kent
1197,3130,King,7,Renton-FedWay-Kent
1198,3130,King,7,Renton-FedWay-Kent
1199,3130,King,7,Renton-FedWay-Kent
1200,3426,King,7,Renton-FedWay-Kent
1201,3425,King,7,Renton-FedWay-Kent
1202,3426,King,7,Renton-FedWay-Kent
1203,3425,King,7,Renton-FedWay-Kent
1204,3426,King,7,Renton-FedWay-Kent
1205,3426,King,7,Renton-FedWay-Kent
1206,3425,King,7,Renton-FedWay-Kent
1207,3426,King,7,Renton-FedWay-Kent
1208,3426,King,7,Renton-FedWay-Kent
1209,3425,King,7,Renton-FedWay-Kent
1210,3427,King,7,Renton-FedWay-Kent
1211,3427,King,7,Renton-FedWay-Kent
1212,3427,King,7,Renton-FedWay-Kent
1213,3426,King,7,Renton-FedWay-Kent
1214,3426,King,7,Renton-FedWay-Kent
1215,3505,King,7,Renton-FedWay-Kent
1216,3130,King,7,Renton-FedWay-Kent
1217,3130,King,7,Renton-FedWay-Kent
1218,3130,King,7,Renton-FedWay-Kent
1219,3130,King,7,Renton-FedWay-Kent
1220,3130,King,7,Renton-FedWay-Kent
1221,3505,King,7,Renton-FedWay-Kent
1222,3505,King,7,Renton-FedWay-Kent
1223,3505,King,7,Renton-FedWay-Kent
1224,3505,King,7,Renton-FedWay-Kent
1225,3505,King,7,Renton-FedWay-Kent
1226,3426,King,7,Renton-FedWay-Kent
1227,3505,King,7,Renton-FedWay-Kent
1228,3426,King,7,Renton-FedWay-Kent
1229,3426,King,7,Renton-FedWay-Kent
1230,3426,King,7,Renton-FedWay-Kent
1231,3426,King,7,Renton-FedWay-Kent
1232,3427,King,7,Renton-FedWay-Kent
1233,3427,King,7,Renton-FedWay-Kent
1234,3427,King,7,Renton-FedWay-Kent
1235,3320,King,7,Renton-FedWay-Kent
1236,3427,King,7,Renton-FedWay-Kent
1237,3427,King,7,Renton-FedWay-Kent
1238,3427,King,7,Renton-FedWay-Kent
1239,3427,King,7,Renton-FedWay-Kent
1240,3426,King,7,Renton-FedWay-Kent
1241,3426,King,7,Renton-FedWay-Kent
1242,3426,King,7,Renton-FedWay-Kent
1243,3426,King,7,Renton-FedWay-Kent
1244,3505,King,7,Renton-FedWay-Kent
1245,3505,King,7,Renton-FedWay-Kent
1246,3505,King,7,Renton-FedWay-Kent
1247,3505,King,7,Renton-FedWay-Kent
1248,3505,King,7,Renton-FedWay-Kent
1249,3505,King,7,Renton-FedWay-Kent
1250,3505,King,7,Renton-FedWay-Kent
1251,3505,King,7,Renton-FedWay-Kent
1252,3505,King,7,Renton-FedWay-Kent
1253,3505,King,7,Renton-FedWay-Kent
1254,3505,King,7,Renton-FedWay-Kent
1255,3505,King,7,Renton-FedWay-Kent
1256,3505,King,7,Renton-FedWay-Kent
1257,3505,King,7,Renton-FedWay-Kent
1258,3505,King,7,Renton-FedWay-Kent
1259,3505,King,7,Renton-FedWay-Kent
1260,3505,King,7,Renton-FedWay-Kent
1261,3505,King,7,Renton-FedWay-Kent
1262,3505,King,7,Renton-FedWay-Kent
1263,3505,King,7,Renton-FedWay-Kent
1264,3505,King,7,Renton-FedWay-Kent
1265,3414,King,7,Renton-FedWay-Kent
1266,3414,King,7,Renton-FedWay-Kent
1267,3414,King,7,Renton-FedWay-Kent
1268,3414,King,7,Renton-FedWay-Kent
1269,3414,King,7,Renton-FedWay-Kent
1270,3414,King,7,Renton-FedWay-Kent
1271,3414,King,7,Renton-FedWay-Kent
1272,3413,King,7,Renton-FedWay-Kent
1273,3413,King,7,Renton-FedWay-Kent
1274,3413,King,7,Renton-FedWay-Kent
1275,3413,King,7,Renton-FedWay-Kent
1276,3413,King,7,Renton-FedWay-Kent
1277,3413,King,7,Renton-FedWay-Kent
1278,3413,King,7,Renton-FedWay-Kent
1279,3320,King,7,Renton-FedWay-Kent
1280,3320,King,7,Renton-FedWay-Kent
1281,3320,King,7,Renton-FedWay-Kent
1282,3413,King,7,Renton-FedWay-Kent
1283,3413,King,7,Renton-FedWay-Kent
1284,3413,King,7,Renton-FedWay-Kent
1285,3413,King,7,Renton-FedWay-Kent
1286,3413,King,7,Renton-FedWay-Kent
1287,3415,King,7,Renton-FedWay-Kent
1288,3415,King,7,Renton-FedWay-Kent
1289,3415,King,7,Renton-FedWay-Kent
1290,3414,King,7,Renton-FedWay-Kent
1291,3414,King,7,Renton-FedWay-Kent
1292,3415,King,7,Renton-FedWay-Kent
1293,3414,King,7,Renton-FedWay-Kent
1294,3414,King,7,Renton-FedWay-Kent
1295,3415,King,7,Renton-FedWay-Kent
1296,3415,King,7,Renton-FedWay-Kent
1297,3414,King,7,Renton-FedWay-Kent
1298,3414,King,7,Renton-FedWay-Kent
1299,3415,King,7,Renton-FedWay-Kent
1300,3414,King,7,Renton-FedWay-Kent
1301,3414,King,7,Renton-FedWay-Kent
1302,3415,King,7,Renton-FedWay-Kent
1303,3505,King,7,Renton-FedWay-Kent
1304,3415,King,7,Renton-FedWay-Kent
1305,3415,King,7,Renton-FedWay-Kent
1306,3415,King,7,Renton-FedWay-Kent
1307,3415,King,7,Renton-FedWay-Kent
1308,3415,King,7,Renton-FedWay-Kent
1309,3415,King,7,Renton-FedWay-Kent
1310,3415,King,7,Renton-FedWay-Kent
1311,3415,King,7,Renton-FedWay-Kent
1312,3415,King,7,Renton-FedWay-Kent
1313,3415,King,7,Renton-FedWay-Kent
1314,3416,King,7,Renton-FedWay-Kent
1315,3416,King,7,Renton-FedWay-Kent
1316,3413,King,7,Renton-FedWay-Kent
1317,3413,King,7,Renton-FedWay-Kent
1318,3330,King,6,East Side
1319,3330,King,6,East Side
1320,3330,King,6,East Side
1321,3330,King,6,East Side
1322,3330,King,6,East Side
1323,3330,King,6,East Side
1324,3330,King,6,East Side
1325,4230,King,6,East Side
1326,3413,King,7,Renton-FedWay-Kent
1327,3416,King,7,Renton-FedWay-Kent
1328,3416,King,7,Renton-FedWay-Kent
1329,3416,King,7,Renton-FedWay-Kent
1330,3416,King,7,Renton-FedWay-Kent
1331,3416,King,7,Renton-FedWay-Kent
1332,3416,King,7,Renton-FedWay-Kent
1333,4110,King,7,Renton-FedWay-Kent
1334,4110,King,7,Renton-FedWay-Kent
1335,4110,King,7,Renton-FedWay-Kent
1336,3416,King,7,Renton-FedWay-Kent
1337,3416,King,7,Renton-FedWay-Kent
1338,3416,King,7,Renton-FedWay-Kent
1339,4110,King,7,Renton-FedWay-Kent
1340,4110,King,7,Renton-FedWay-Kent
1341,4110,King,7,Renton-FedWay-Kent
1342,4110,King,7,Renton-FedWay-Kent
1343,4110,King,7,Renton-FedWay-Kent
1344,4110,King,7,Renton-FedWay-Kent
1345,4110,King,7,Renton-FedWay-Kent
1346,4110,King,7,Renton-FedWay-Kent
1347,4110,King,7,Renton-FedWay-Kent
1348,4110,King,7,Renton-FedWay-Kent
1349,4130,King,7,Renton-FedWay-Kent
1350,4130,King,7,Renton-FedWay-Kent
1351,4130,King,7,Renton-FedWay-Kent
1352,4130,King,7,Renton-FedWay-Kent
1353,4130,King,7,Renton-FedWay-Kent
1354,4130,King,7,Renton-FedWay-Kent
1355,4130,King,7,Renton-FedWay-Kent
1356,4130,King,7,Renton-FedWay-Kent
1357,4110,King,7,Renton-FedWay-Kent
1358,4110,King,7,Renton-FedWay-Kent
1359,4210,King,6,East Side
1360,4210,King,6,East Side
1361,4210,King,6,East Side
1362,4210,King,6,East Side
1363,4210,King,6,East Side
1364,4210,King,6,East Side
1365,4210,King,6,East Side
1366,4230,King,6,East Side
1367,4230,King,6,East Side
1368,4230,King,6,East Side
1369,4230,King,6,East Side
1370,4230,King,6,East Side
1371,4230,King,6,East Side
1372,4230,King,6,East Side
1373,4230,King,6,East Side
1374,4230,King,6,East Side
1375,4230,King,6,East Side
1376,4230,King,6,East Side
1377,3330,King,6,East Side
1378,3330,King,6,East Side
1379,3330,King,6,East Side
1380,3330,King,6,East Side
1381,4300,King,6,East Side
1382,4300,King,6,East Side
1383,4230,King,6,East Side
1384,4230,King,6,East Side
1385,4225,King,6,East Side
1386,4210,King,6,East Side
1387,4210,King,6,East Side
1388,4210,King,6,East Side
1389,4210,King,6,East Side
1390,4210,King,6,East Side
1391,4210,King,6,East Side
1392,4210,King,6,East Side
1393,4210,King,6,East Side
1394,4210,King,6,East Side
1395,4210,King,6,East Side
1396,4210,King,6,East Side
1397,4120,King,6,East Side
1398,4120,King,6,East Side
1399,4120,King,6,East Side
1400,4120,King,6,East Side
1401,4120,King,6,East Side
1402,4120,King,6,East Side
1403,4120,King,6,East Side
1404,4120,King,6,East Side
1405,4120,King,6,East Side
1406,4120,King,6,East Side
1407,4120,King,6,East Side
1408,4120,King,6,East Side
1409,4130,King,7,Renton-FedWay-Kent
1410,4130,King,7,Renton-FedWay-Kent
1411,4130,King,7,Renton-FedWay-Kent
1412,4130,King,7,Renton-FedWay-Kent
1413,4130,King,7,Renton-FedWay-Kent
1414,4130,King,7,Renton-FedWay-Kent
1415,4130,King,7,Renton-FedWay-Kent
1416,4130,King,7,Renton-FedWay-Kent
1417,4226,King,6,East Side
1418,4226,King,6,East Side
1419,4226,King,6,East Side
1420,4226,King,6,East Side
1421,4226,King,6,East Side
1422,4226,King,6,East Side
1423,4226,King,6,East Side
1424,4226,King,6,East Side
